title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the hunger games: mockingjay - part 1,Francis Lawrence,Lionsgate Color Force,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,123.0,Science Fiction Adventure Thriller,English,United States of America,125000000.0,752100229.0,2014.0
jules verne's rocket to the moon,Don Sharp,Jules Verne Films Ltd,Burl Ives,Troy Donahue,Gert Fröbe,95.0,Comedy,English,United Kingdom,,,1967.0
"give 'em hell, malone",Russell Mulcahy,North by Northwest Entertainment Martini Films Hannibal Pictures,Thomas Jane,Ving Rhames,Elsa Pataky,96.0,Action Crime Mystery Thriller,English,United States of America,15000000.0,,2009.0
son of the white mare,Marcell Jankovics,Pannónia Filmstúdió,Cserhalmi György,Vera Pap,Gyula Szabó,81.0,Adventure Animation Fantasy,Magyar,Hungary,,,1981.0
samson & sally,Jannik Hastrup,Det Danske Filminstitut Nordisk Film Sveriges Television (SVT),Jesper Klein,Helle Hertz,Per Pallesen,63.0,Animation,Dansk svenska,Denmark Sweden,,,1984.0
the little fox,Attila Dargay,Pannónia Filmstúdió,László Csákányi,Judit Pogány,József Gyabronka,74.0,Adventure Animation Family,Magyar,Hungary,,,1981.0
gett: the trial of viviane amsalem,Ronit Elkabetz Shlomi Elkabetz,Arte France Cinéma Films Distribution Israel Film Fund DBG / deux beaux garçons Canal+ France Elzévir & Cie Mini Traité Franco Allemand [fr] Riva Films,Ronit Elkabetz,Simon Abkarian,Menashe Noy,115.0,Drama,עִבְרִית Français,Germany Israel France,,,2014.0
rosewater,Jon Stewart,Odd Lot Entertainment International Traders Busboy Productions,Gael García Bernal,Shohreh Aghdashloo,Jason Jones,103.0,Drama,English,United States of America,,,2014.0
valley uprising,Nick Rosen Josh Lowell Peter Mortimer,Sender Films,Peter Sarsgaard,Alex Honnold,Royal Robbins,99.0,Adventure Documentary,Italiano English,United States of America,,,2014.0
united states of secrets (part one): the program,Michael Kirk,unknown,Glenn Greenwald,Will Lyman,Michael Hayden,114.0,Documentary History Crime,English,unknown,,,2014.0
sex ed,Isaac Feder,Sweet Tomato Films,Haley Joel Osment,Lorenza Izzo,Laura Harring,90.0,Romance Comedy,English,United States of America,,,2014.0
the apocalypse,Raffaele Mertes,Lube A-Film Home Entertainment,Richard Harris,Benjamin Sadler,Christian Kohlund,180.0,Fantasy,English Français Deutsch Português,United States of America,,,2002.0
a good marriage,Peter Askin,Reno Productions,Joan Allen,Anthony LaPaglia,Stephen Lang,103.0,Thriller,English,United States of America,,,2014.0
the way he looks,Daniel Ribeiro,Lacuna Filmes,Ghilherme Lobo,Fábio Audi ,Selma Egrei,100.0,Drama Romance,Português,Brazil,2700000.0,,2014.0
love and honor,Danny Mooney ,Deep Blue Pictures Red 56,Liam Hemsworth,Teresa Palmer,Aimee Teegarden,92.0,Drama Romance War,English,United States of America,,19684.0,2013.0
remember sunday,Jeff Bleckner,Hallmark Hall of Fame Productions,Alexis Bledel,Zachary Levi,Merritt Wever,96.0,TV Movie Romance Drama,English Deutsch Italiano,United States of America,,,2013.0
the gilded cage,Ruben Alves,Pathé Films Zazi Films,Rita Blanco,Joaquim de Almeida,Roland Giraud,90.0,Comedy,Français English Português,France Portugal,7000000.0,11311521.0,2013.0
beauty prize,Augusto Genina,Pathé Frères,Louise Brooks,Georges Charlia,unknown,93.0,Drama,Français,France,,,1930.0
romance,Clarence Brown,Metro-Goldwyn-Mayer (MGM),Greta Garbo,Lewis Stone,Gavin Gordon,76.0,Drama,English,United States of America,,1300000.0,1930.0
illicit,Archie Mayo,Warner Bros. The Vitaphone Corporation,Barbara Stanwyck,James Rennie,Ricardo Cortez,79.0,Drama Romance,English,United States of America,,,1931.0
other men's women,William A. Wellman,Warner Bros. The Vitaphone Corporation,Grant Withers,Mary Astor,Regis Toomey,71.0,Drama Romance,English,United States of America,,,1931.0
the beast of the city,Charles Brabin,Metro-Goldwyn-Mayer (MGM),Walter Huston,Jean Harlow,Wallace Ford,86.0,Crime Drama Romance,English,United States of America,,,1932.0
the cabin in the cotton,Michael Curtiz,First National Pictures,Richard Barthelmess,Dorothy Jordan,Bette Davis,78.0,Drama,English,United States of America,,,1932.0
the man who played god,John G. Adolfi,Warner Bros.,George Arliss,Violet Heming,Bette Davis,80.0,Romance Drama,English Français,United States of America,,,1932.0
exodus: gods and kings,Ridley Scott,Scott Free Productions Chernin Entertainment Babieka Volcano Films,Christian Bale,Joel Edgerton,John Turturro,150.0,Adventure Drama Action,English,Spain United Kingdom United States of America,140000000.0,268031828.0,2014.0
darfur,Uwe Boll,unknown,Edward Furlong,Billy Zane,Kristanna Loken,98.0,Drama Action Thriller,العربية English,Canada South Africa Germany,,,2009.0
max schmeling,Uwe Boll,Jadran Film Boll Kino Beteiligungs GmbH & Co. KG Herold Productions,Henry Maske,Arthur Abraham,Susanne Wuest,118.0,Action Drama,Français Deutsch,Germany Croatia,,,2010.0
trash,Stephen Daldry,O2 Filmes Working Title Films PeaPie Films,Rickson Tevez,Eduardo Luis,Gabriel Weinstein,112.0,Adventure Crime Drama Thriller,English Português,Brazil United Kingdom,,,2014.0
frozen days,Danny Lerner,unknown,Anat Klausner,Uli Sternberg,Pini Tavger,90.0,Drama Mystery Thriller,עִבְרִית,Israel,,,2005.0
wild tales,Damián Szifrón,Warner Bros.,Ricardo Darín,Leonardo Sbaraglia,Darío Grandinetti,125.0,Drama Thriller Comedy,Español,Argentina Spain,4000000.0,27007072.0,2014.0
summer days with coo,Keiichi Hara,Sony Music Entertainment Japan Shochiku Company Dentsu TV Asahi Dentsu Tec Mitsui Bussan Shin Ei Animation Sky Perfect Well Think Summer Days With Coo Committee,Kazato Tomizawa,Takahiro Yokokawa,Naoki Tanaka,138.0,Animation Comedy Romance,日本語,Japan,,,2007.0
ambition,Tomek Baginski,Platige Image,Aidan Gillen,Aisling Franciosi,unknown,6.0,Science Fiction,English,Iceland,,,2014.0
head over heels,Timothy Reckart,National Film and Television School (NFTS),Nigel Anthony,Ruth Rayyah McCaul,Shalom Harlow,10.0,Family Animation Comedy Romance,English,United Kingdom,10400.0,13127022.0,2012.0
patema inverted,Yasuhiro Yoshiura,Purple Cow Studio,Yukiyo Fujii,Masayuki Katou,Takaya Hashi,98.0,Animation Adventure Drama Fantasy Science Fiction,日本語,Japan,,,2013.0
fed up,Stephanie Soechtig,Atlas Films,Katie Couric,Michael Pollan,Bill Clinton,92.0,Documentary,English,United States of America,,,2014.0
the oblong box,Gordon Hessler,American International Productions,Vincent Price,Christopher Lee,Rupert Davies,91.0,Horror,English,United Kingdom,175000.0,,1969.0
"yobi, the five-tailed fox",Seong-kang Lee,Sunwoo Entertainment,Son Ye-jin,Ryu Deok-hwan,Gong Hyung-jin,86.0,Animation Family Fantasy,한국어/조선말,South Korea,,,2007.0
the savior,Michel Mardore,Nadja Films,Horst Buchholz,Muriel Catalá,Hélène Vallier,90.0,Drama,Français,France,,,1971.0
arcana,Giulio Questi,Palumbo,Lucia Bosé,Maurizio Degli Esposti,Tina Aumont,102.0,Drama Horror Mystery,Italiano,Italy,,,1972.0
police state,Nick Zedd,D'Souza Media,Nick Zedd,Rockets Redglare,Dan Bongino,18.0,Documentary,English,United States of America,,,1987.0
kiss me goodbye,Nick Zedd,Boardwalk Productions 20th Century Fox Keith Barish Productions,Nick Zedd,Chi Wong,Jeff Bridges,0.0,Comedy Fantasy Romance,English,United States of America,,15782478.0,1986.0
the male animal,Elliott Nugent,Warner Bros.,Henry Fonda,Olivia de Havilland,Joan Leslie,101.0,Comedy Romance,English,United States of America,,,1942.0
rio rita,S. Sylvan Simon,Loew's Metro-Goldwyn-Mayer (MGM),Bud Abbott,Lou Costello,Kathryn Grayson,91.0,Comedy,English,United States of America,,,1942.0
the fighting 69th,William Keighley,Warner Bros.,James Cagney,Pat O’Brien,George Brent,90.0,Action Drama War,English,United States of America,,,1940.0
riley rewind,Ray William Johnson,unknown,Anna Akana,Lamar Legend,Leanna Spear,50.0,Fantasy,English,United States of America,70.0,,2013.0
my gun is quick,Phil Victor George White,Parklane Pictures Inc.,Robert Bray,Whitney Blake,Patricia Donahue,90.0,Crime Drama Thriller,English,United States of America,,,1957.0
werner - beinhart!,Niki List,Neue Constantin Film,Klaus Büchner,Andi Feldmann,Rötger Feldmann,93.0,Animation Comedy,Deutsch,Germany,,,1990.0
jetsons: the movie,Joseph Barbera William Hanna,Universal Pictures Hanna-Barbera Productions,George O'Hanlon,Mel Blanc,Penny Singleton,82.0,Animation Comedy Family Science Fiction,English,United States of America,,,1990.0
thesis on a homicide,Hernán Goldfrid,Tornasol Films BD Cine Telefe TVE Haddock Films Castafiore Films Cablevisión,Ricardo Darín,Alberto Ammann,Calu Rivero,102.0,Mystery Thriller Crime,Español,Spain,,,2013.0
freedom,Tony Gatlif,Princes Production,Marc Lavoine,Marie-José Croze,James Thiérrée,111.0,Drama Foreign,Français Deutsch,France,14500000.0,,2009.0
whole lotta sole,Terry George,Generator Entertainment,Colm Meaney,Brendan Fraser,Martin McCann,94.0,Comedy Drama,English,United Kingdom,,,2012.0
thrust in me,Richard Kern Nick Zedd,unknown,Nick Zedd,Don Houston,Margo Day,8.0,Drama,English,United States of America,,,1985.0
bo burnham: what.,Bo Burnham Christopher Storer,3 Arts Entertainment Attic Bedroom New Wave Entertainment Television,Bo Burnham,unknown,unknown,60.0,Comedy,English,United States of America,,,2013.0
magic camp,Judd Ehrlich,Team Todd Gunn Films Walt Disney Pictures,Adam Devine,Jeffrey Tambor,Gillian Jacobs,85.0,Documentary Family,English,United States of America,24000000.0,,2012.0
the wild world of lydia lunch,Nick Zedd,unknown,Lydia Lunch,Nick Zedd,unknown,20.0,Drama,English,United States of America,,,1983.0
the reunion,Anna Odell,French Quarter Film,Sandra Andreis,Kamila Benhamza,Anders Berg,88.0,Drama,svenska,Sweden,6000000.0,,2013.0
embracing,Naomi Kawase,Trinet Entertainment,Naomi Kawase,Uno Kawase,Shin-ichiro Miki,40.0,Animation,日本語,Japan,,,1992.0
katatsumori,Naomi Kawase,Kumie,Naomi Kawase,unknown,unknown,39.0,Documentary,日本語,Japan,,,1994.0
ski school,Damian Lee,Rose & Ruby Productions Moviestore Entertainment,Dean Cameron,Tom Bresnahan,Patrick Labyorteaux,95.0,Comedy,Français,Canada,,,1990.0
see heaven,Naomi Kawase,Kumie,Naomi Kawase,unknown,unknown,10.0,Documentary,Japanese,Japan,,,1995.0
sun on the horizon,Naomi Kawase,Kumie,Naomi Kawase,unknown,unknown,45.0,Documentary,Japanese,Japan,,,1996.0
bloody birthday,Ed Hunt,Judica Productions,Lori Lethin,Melinda Cordell,Julie Brown,85.0,Science Fiction Horror,English,United States of America,,,1981.0
ski patrol,Rich Correll,Epic Productions Sarlui / Diamant Production,Yvette Nipar,T. K. Carter,Leslie Jordan,91.0,Comedy,Français English,United States of America,,8533973.0,1990.0
long way round,David Alexanian Russ Malkin,Shochiku,Ewan McGregor,Charley Boorman,Mami Kumagai,294.0,Documentary Adventure,English,Japan,,,2004.0
dumb and dumber to,Bobby Farrelly Peter Farrelly,New Line Cinema Universal Pictures Conundrum Entertainment Red Granite Pictures,Jim Carrey,Jeff Daniels,Rachel Melvin,110.0,Comedy,English,United States of America,40000000.0,169837010.0,2014.0
the legend of sarila,Nancy Florence Savard,CarpeDiem Film & TV Productions 10th Ave,Christopher Plummer,Rachelle Lefevre,Dustin Milligan,80.0,Family Animation Adventure,English,Canada,,15000000.0,2013.0
imago mortis,Stefano Bessoni,pixstar,Alberto Amarilla,Oona Chaplin,Geraldine Chaplin,0.0,Horror,English,Spain Ireland Italy,3700000.0,,2009.0
the gun that won the west,William Castle,Columbia Pictures Clover Productions,Dennis Morgan,Paula Raymond,Richard Denning,71.0,Action Adventure Western,English,United States of America,,,1955.0
the longest week,Peter Glanz,Far Hills Pictures Atlantic Pictures (II) Armian pictures,Olivia Wilde,Jason Bateman,Jenny Slate,86.0,Comedy Drama,English,United States of America,,46460.0,2014.0
gunfighters,George Waggner,Columbia Pictures,Randolph Scott,Barbara Britton,Dorothy Hart,87.0,Western,English,United States of America,,,1947.0
tales of the grim sleeper,Nick Broomfield,South Central Films,Lonnie Franklin Jr,unknown,unknown,105.0,Crime Documentary,English,United Kingdom United States of America,,,2014.0
the yes men are revolting,Laura Nix The Yes Men,Gary Sanchez Productions Chili Film,Andy Bichlbaum,Mike Bonanno,unknown,90.0,Documentary,English,Denmark United States of America Germany,,,2014.0
god is the bigger elvis,Rebecca Cammisa,HBO Documentary Films,Dolores Hart,unknown,unknown,37.0,Documentary,English,United States of America,,,2012.0
the wicker tree,Robin Hardy,British Lion Film Corporation Euro Center Productions Tressock Films,Graham McTavish,Honeysuckle Weeks,Christopher Lee,96.0,Mystery Horror Thriller,English,United Kingdom,7750000.0,,2011.0
the green,Steven Williford,Table Ten Films Trilogy Films,Jason Butler Harner,Cheyenne Jackson,Julia Ormond,90.0,Drama,English,United States of America,,,2011.0
the damned,Víctor García,Launchpad Productions Bowery Hills Entertainment RCN Films & e-nnovva,Peter Facinelli,Sophia Myles,Nathalia Ramos,87.0,Thriller Horror Mystery,English,United States of America,3000000.0,5758519.0,2013.0
deliver us from evil,Boris Sagal,Playboy Productions,George Kennedy,Jan-Michael Vincent,Bradford Dillman,75.0,Crime Drama TV Movie,English,United States of America,12000000.0,34662454.0,1973.0
miss meadows,Karen Leigh Hopkins,Myriad Pictures Entertainment One Wiretap Films,Katie Holmes,James Badge Dale,Callan Mulvey,88.0,Drama,English,United States of America,2000000.0,,2014.0
too many cooks,Casper Kelly,Adult Swim Williams Street,Ken DeLozier,William Tokarsky,Katelyn Nacon,11.0,Comedy,English,United States of America,,,2014.0
murder over new york,Harry Lachman,Twentieth Century Fox Film Corporation,Sidney Toler,Marjorie Weaver,Robert Lowery,65.0,Crime Drama Mystery Comedy Thriller,English,United States of America,,,1940.0
repentance,Philippe Caland,unknown,Forest Whitaker,Anthony Mackie,Sanaa Lathan,90.0,Horror Thriller,English,United States of America,5000000.0,1189612.0,2014.0
quantum love,Lisa Azuelos,Bethsabée Mucho,Sophie Marceau,François Cluzet,Lisa Azuelos,81.0,Drama Romance,Français,France,,,2014.0
cass,Jon S. Baird,Cass Films Logie Pictures,Nonso Anozie,Natalie Press,Leo Gregory,108.0,Crime Drama,English,United Kingdom,,,2008.0
dorothy mills,Agnès Merlet,Fidélité Productions Octagon Films Irish Film Board Euroimages Fund of the Council of Europe,Carice van Houten,Jenn Murray,David Wilmot,102.0,Drama Thriller Mystery Horror,English,France Ireland,500000.0,,2008.0
dear white people,Justin Simien,Homegrown Pictures Duly Noted,Tessa Thompson,Tyler James Williams,Kyle Gallner,108.0,Drama Comedy,English,United States of America,1000000.0,,2014.0
the man who loved yngve,Stian Kristiansen,Motlys,Rolf Kristian Larsen,Arthur Berning,Ida Elise Broch,90.0,Drama,Norsk,Norway,2200000.0,,2008.0
camino,Javier Fesser,Mediapro,Nerea Camacho,Mariano Venancio,Carme Elias,143.0,Drama,Español,Spain,,,2008.0
alucarda,Juan López Moctezuma,75 Films Yuma Films,Tina Romero,Claudio Brook,Susana Kamini,74.0,Horror,English Español,Mexico,,,1977.0
painted skin,Gordon Chan,Golden Sun Films Ningxia Film Studio Shanghai Film Group,Donnie Yen,Zhou Xun,Chen Kun,103.0,Fantasy Action Drama Thriller,普通话,China Hong Kong Singapore,,,2008.0
one chance,David Frankel,"Diamond Films Weinstein Company, The Ascot Elite Entertainment Group",James Corden,Alexandra Roach,Julie Walters,103.0,Drama Comedy Music,English,United Kingdom,,10900434.0,2013.0
rent: filmed live on broadway,Michael John Warren,Radical Media,Will Chase,Adam Kantor,Michael McElroy,165.0,Drama Music Romance,English,United States of America,,,2008.0
columbus day,Charles Burmeister,Bert Marcus Productions,Val Kilmer,Marg Helgenberger,Wilmer Valderrama,90.0,Crime Drama Thriller,English,United States of America,,,2008.0
an empress and the warriors,Ching Siu-Tung,China Film Co-Production Corporation Beijing Poly-bona Film Distribution Company,Kelly Chen,Donnie Yen,Leon Lai,99.0,Action Adventure,普通话,China Hong Kong,,9323473.0,2008.0
lucky them,Megan Griffiths,Mymy productions Tangerine Entertainment,Toni Collette,Thomas Haden Church,Oliver Platt,96.0,Drama,English,United States of America,,,2013.0
dil bole hadippa!,Anurag Singh,Yash Raj Films,Rani Mukerji,Shahid Kapoor,Anupam Kher,148.0,Drama Comedy Romance Foreign,हिन्दी,India,,,2009.0
border café,Kambuzia Partovi,RKO Radio Pictures,Fereshteh Sadre Orafaiy,Parviz Parastui,Nikos Papadopoulos,105.0,Drama Foreign,ελληνικά فارسی Pусский Türkçe,France Iran,,,2005.0
last weekend,Tom Dolby Tom Williams,unknown,Patricia Clarkson,Zachary Booth,Joseph Cross,94.0,Drama Comedy,English,United States of America,,,2014.0
may in the summer,Cherien Dabis,Whitewater Films Anonymous Content Displaced Pictures Durga Entertainment,Cherien Dabis,Hiam Abbass,Bill Pullman,100.0,Drama Comedy,English,Qatar United States of America Jordan,,,2013.0
"nono, the zigzag kid",Vincent Bal,BosBros,Thomas Simon,Burghart Klaußner,Isabella Rossellini,90.0,Family Adventure Drama,Nederlands English Français,Netherlands United Kingdom,,75544.0,2012.0
tip top,Serge Bozon,Canal+ Iris productions Hérodiade Iris Films Artémis Productions Les Films Pelléas Fonds National de Soutien à la Production Audiovisuelle du Luxembourg Tax Shelter Film Funding Soficinéma 8 Cinémage 7 Rézo Films,Isabelle Huppert,Sandrine Kiberlain,François Damiens,106.0,Comedy Thriller,Français العربية,France Luxembourg Belgium,,,2013.0
october gale,Ruba Nadda,Killer Films Foundry Films Pacific Northwest Pictures,Patricia Clarkson,Scott Speedman,Tim Roth,91.0,Thriller Drama Romance,English,Canada,,,2014.0
musicwood,Maxine Trump,unknown,Steve Earle,Yo La Tengo,Kaki King,80.0,Documentary,English,unknown,,,2012.0
liar's dice,Geethu Mohandas,Jar Pictures,Nawazuddin Siddiqui,Geetanjali Thapa,Manya Gupta,104.0,Drama,हिन्दी,India,,,2014.0
bffs,Andrew Putschoegl,Sneaky Pete Productions,Tara Karsian,Andrea Grano,Larisa Oleynik,90.0,Comedy,English,United States of America,,,2014.0
the theory of everything,James Marsh,Working Title Films,Eddie Redmayne,Felicity Jones,Charlie Cox,123.0,Drama Romance,Latin English Français Italiano,United Kingdom,15000000.0,123726688.0,2014.0
amira & sam,Sean Mullin,Vanishing Angle Strongman Five By Eight Productions Hole in 1 Productions,Martin Starr,Dina Shihabi,Paul Wesley,90.0,Drama Romance Comedy,العربية English,United States of America,,,2014.0
love sick love,Christian Charles,Libra Film Multi Media Est,Matthew Settle,Katia Winter,Charlotte Rae,83.0,Thriller,English,Romania France,390000.0,,2012.0
"moscow, belgium",Christophe Van Rompaey,A Private View,Barbara Sarafian,Jurgen Delnaet,Johan Heldenbergh,102.0,Romance Drama Comedy,Nederlands,Belgium,560000.0,1500000.0,2008.0
brigham young,Henry Hathaway,Twentieth Century Fox Film Corporation,Tyrone Power,Linda Darnell,Dean Jagger,114.0,History Romance Western,English,United States of America,,,1940.0
johnny apollo,Henry Hathaway,Twentieth Century Fox Film Corporation,Tyrone Power,Dorothy Lamour,Edward Arnold,94.0,Drama Crime Romance,English,United States of America,,,1940.0
it all came true,Lewis Seiler,First National Pictures Warner Bros.,Ann Sheridan,Jeffrey Lynn,Humphrey Bogart,97.0,Romance Comedy Crime Drama Music,English,United States of America,,,1940.0
doctor who: the time of the doctor,James Payne,BBC Wales,Matt Smith,Jenna Coleman,Peter Capaldi,60.0,Drama Science Fiction,English,United Kingdom,,,2013.0
dolphin tale 2,Charles Martin Smith,Alcon Entertainment Color Force Boxing Cat Films St. Petersburg Clearwater Film Commission,Morgan Freeman,Ashley Judd,Nathan Gamble,107.0,Family Drama,English,United States of America,36000000.0,52424533.0,2014.0
lucky partners,Lewis Milestone,RKO Radio Pictures,Ginger Rogers,Ronald Colman,Jack Carson,99.0,Comedy Drama Romance,English,United States of America,,,1940.0
ahí está el detalle,Juan Bustillo Oro,Grovas-Oro Films,Cantinflas,Joaquín Pardavé,Sara García,112.0,Comedy,Español,Mexico,,,1940.0
demoted,J.B. Rogers,FlipZide Pictures Parallel Films,Sean Astin,David Cross,Michael Vartan,94.0,Comedy,English,United States of America,,,2011.0
deranged,Neil Jones,Templeheart Films EnMar Productions Burn Hand Film Productions,Marcia Do Vales,Craig Fairbrass,Victoria Broom,78.0,Horror,English,United Kingdom,200000.0,,2012.0
when the game stands tall,Thomas Carter,Mandalay Pictures Affirm Films,Jim Caviezel,Michael Chiklis,Laura Dern,115.0,Drama,English,United States of America,15000000.0,30127963.0,2014.0
aashiqui 2,Mohit Suri,T-Series Vishesh Films,Aditya Roy Kapoor,Shraddha Kapoor,Shaad Randhawa,132.0,Drama Romance,हिन्दी,India,1300000.0,16000000.0,2013.0
abcs of death 2,Rodney Ascher Bill Plympton Erik Matti Lancelot Oduwa Imasuen Kristina Buozyte Bruno Samper Vincenzo Natali Larry Fessenden Julien Maury Alexandre Bustillo E.L. Katz Jen Soska Aharon Keshales Navot Papushado Julian Gilbey Dennison Ramalho Jerome Sable Robert Morgan Sylvia Soska Chris Nash Hajime Ohata Sôichi Umezawa Todd Rohal Julian Barratt Alejandro Brugués Jim Hosking Robert Boocheck Marvin Kren Juan Martínez Moreno Steven Kostanski,Magnet Releasing Drafthouse Films Timpson Films,Eric Jacobus,Julian Barratt,Ian Virgo,125.0,Horror,العربية English Français Deutsch עִבְרִית 日本語 Português,United States of America New Zealand Canada Israel Japan,,7171.0,2014.0
neurons to nirvana,Oliver Hockenhull Mikki Willis,Mangusta Productions,Gabor Mate,Julie Holland,Rick Doblin,69.0,Documentary,English,unknown,,,2013.0
fillmore,Richard T. Heffron,20th Century Fox,Bill Graham,Marty Balin,Jack Casady,105.0,Music,English,unknown,,,1972.0
the flyboys,Rocco DeVilliers,Dark Coast Pictures Unanimous Pictures,Jesse James,Reiley McClendon,Stephen Baldwin,118.0,Action Adventure,English Deutsch,United States of America,,,2008.0
the last word,Geoffrey Haley,Deviant Films Dreamz,Winona Ryder,Wes Bentley,Ray Romano,90.0,Drama Romance,English,United States of America,,1783421.0,2008.0
dream boy,James Bolton,unknown,Stephan Bender,Maximillian Roeg,Thomas Jay Ryan,88.0,Drama Romance,English,United States of America,1200000.0,,2008.0
tbs,Pieter Kuijpers,BNN TV Pupkin Film,Theo Maassen,Lisa Smit,Bob Schwarze,90.0,Thriller Crime,Français Nederlands,Belgium Netherlands,,,2008.0
take the trash,Rasmus Heide,Fridthjof Film,Thure Lindhardt,Sidse Babett Knudsen,Mick Øgendahl,80.0,Comedy,Dansk,Denmark,1720666.0,,2008.0
les invincibles,Frédéric Berthe,Chic Films,Gérard Depardieu,Atmen Kelif,Edouard Baer,0.0,Comedy,العربية Français,France,,,2013.0
miserere,Sylvain White,TF1 Films Productions Pathé Films,Gérard Depardieu,JoeyStarr,Héléna Noguerra,106.0,Thriller,Français,France,20000000.0,,2013.0
queens of the ring,Jean-Marc Rudnicki,La Petite Reine Warner Bros. France WWE Studios Karé Productions,Marilou Berry,Nathalie Baye,André Dussollier,97.0,Comedy,Français,France,,,2013.0
the new girlfriend,François Ozon,FOZ Mars Films Mandarin Films,Anaïs Demoustier,Romain Duris,Raphaël Personnaz,105.0,Drama,Français,France,,,2014.0
"sex, love & therapy",Tonie Marshall,Arena Films Warner Bros. France Tabo Tabo Films Cinéfrance 1888,Sophie Marceau,Patrick Bruel,Alexia Barlier,0.0,Comedy Romance,Français,France,,,2014.0
red mist,Paddy Breathnach,Generator Entertainment Northern Ireland Screen Geronimo Films Framestore CFC,Arielle Kebbel,Sarah Carter,Stephen Dillane,98.0,Thriller Horror,English,United Kingdom,,,2008.0
"bangkok, we have a problem!",Olivier Baroux,Eskwad TF1 Films Production Canal+ Pathé Ciné+,Kad Merad,Alice Taglioni,Peter Coyote,93.0,Adventure Comedy,Français,France,,,2014.0
real time,Randall Cole,January Films,Randy Quaid,Jay Baruchel,Noa Tsurushima,80.0,Comedy Drama,English,Canada,,,2008.0
ragnarok,Mikkel Brænne Sandemose,Fantefilm Film i Väst Ghost VFX,Pål Sverre Hagen,Nicolai Cleve Broch,Bjørn Sundquist,120.0,Action Adventure,Norsk,Norway,6500000.0,3721345.0,2013.0
secrets of state,Philippe Haïm,France 2 Cinéma France 3 Cinéma UGC Distribution,Gérard Lanvin,Vahina Giocante,Nicolas Duvauchelle,100.0,Thriller,Français Magyar,France,15000000.0,,2008.0
farm house,George Bessudo,unknown,Jamie Anne Allman,Flynn Beck,Ryan Coughlin,92.0,Horror Thriller Mystery,English,United States of America,,,2008.0
a matador's mistress,Menno Meyjes,unknown,Adrien Brody,Penélope Cruz,Nacho Aldeguer,92.0,Drama Romance,Español English,Spain United Kingdom France United States of America Germany,28000000.0,,2008.0
a kind of america 2,Gábor Herendi,unknown,Tibor Szervét,Csaba Pindroch,Szabó Győző,110.0,Comedy,Magyar,Hungary,1500000.0,,2008.0
parasomnia,William Malone,Luminous Processes Rising Storm Productions,Sean Young,Patrick Kilpatrick,Dylan Purcell,103.0,Horror Thriller,English,United States of America,,,2008.0
fast track: no limits,Axel Sand,Action Images Action Concept Film- und Stuntproduktion,Erin Cahill,Joseph Beattie,Andrew W. Walker,96.0,Action Thriller,English,Germany,,1190456.0,2008.0
20th century boys - chapter 1: beginning of the end,Yukihiko Tsutsumi,Cine Bazar Toho,Toshiaki Karasawa,Takako Tokiwa,Teruyuki Kagawa,142.0,Science Fiction Adventure Mystery,日本語,Japan Thailand,20000000.0,31244858.0,2008.0
stiletto,Nick Vallelonga,Vallelonga Productions TinRes Entertainment,Tom Berenger,Michael Biehn,Stana Katic,99.0,Action Crime Drama Thriller,English Pусский,United States of America,4000000.0,,2008.0
if you are the one,Feng Xiaogang,Media Asia Films Huayi Brothers Pictures,Ge You,Shu Qi,Fan Wei,130.0,Drama Comedy Romance,普通话,China,,53700000.0,2008.0
virunga,Orlando von Einsiedel,Grain Media Violet Films,André Bauma,Emmanuel de Merode,Mélanie Gouby,90.0,Documentary War,Français Kiswahili English,Congo Congo United Kingdom,,,2014.0
sick girl,Eben McGarr,My Way Pictures,Leslie Andrews,Charlie Trepany,John McGarr,83.0,Thriller Horror Crime,English,United States of America,30000.0,,2007.0
the madagascar penguins in a christmas caper,Gary Trousdale,DreamWorks SKG DreamWorks Animation,Tom McGrath,Chris Miller,Christopher Knights,11.0,Animation Comedy Family,English,United States of America,,,2005.0
the seven-ups,Philip D'Antoni,Twentieth Century Fox Film Corporation Philip D'Antoni Productions Inc.,Roy Scheider,Jerry Leon,Tony Lo Bianco,103.0,Action Thriller Drama Crime,English,United States of America,,,1973.0
v/h/s: viral,Marcel Sarmiento Nacho Vigalondo Gregg Bishop Aaron Moorhead Todd Lincoln  Justin Benson,Bloody Disgusting 8383 Productions,Justin Welborn,Emmy Argo,Gustavo Salmerón,81.0,Horror Thriller,English,United States of America,,2756.0,2014.0
running from crazy,Barbara Kopple,unknown,Mariel Hemingway,Dree Hemingway,Margaux Hemingway,105.0,Documentary,English,United States of America,,,2013.0
april story,Shunji Iwai,Rockwell Eyes,松隆子,Seiichi Tanabe,Kazuhiko Kato,67.0,Romance,日本語,Japan,,,1998.0
happiness,Thomas Balmès,Arte France ITVS WDR/Arte TBC Productions,Jane Adams,Jon Lovitz,Philip Seymour Hoffman,80.0,Documentary,English,Finland France Bhutan,3000000.0,2800000.0,2014.0
victor and the secret of crocodile mansion,Cyrill Boss Phillip Stennert,Constantin Film,Kristo Ferkic,Joanna Ferkic,Vijessna Ferkic,83.0,Adventure Family Mystery,Deutsch,Germany,,,2012.0
