title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the congress,Ari Folman,Pandora Filmproduktion Entre Chien et Loup Opus Film Bridgit Folman Film Gang Paul Thiltges Distributions Liverpool,Robin Wright,Harvey Keitel,Jon Hamm,122.0,Drama Science Fiction Animation,English,Belgium France Germany Israel Luxembourg Poland,,455815.0,2013.0
the congress,Ari Folman,Pandora Filmproduktion Entre Chien et Loup Opus Film Bridgit Folman Film Gang Paul Thiltges Distributions Liverpool,Robin Wright,Harvey Keitel,Jon Hamm,122.0,Drama Science Fiction Animation,English,Belgium France Germany Israel Luxembourg Poland,,455815.0,2013.0
fever,Larry Elikann,Home Box Office (HBO),Sam Neill,Armand Assante,Marcia Gay Harden,99.0,Thriller Drama,English,United States of America,,,1991.0
made in mexico,Duncan Bridgeman,El Mall,Adanowsky,Hector Aguilar Camin,Ruben Albarran,98.0,Music Foreign Documentary History,Español,Mexico,2000000.0,,2012.0
hitchcock,Sacha Gervasi,Fox Searchlight Pictures Ingenious Media Dune Entertainment Cold Spring Pictures The Montecito Picture Company Big Screen Productions Prana Studios,Anthony Hopkins,Helen Mirren,Scarlett Johansson,98.0,Drama,English,United States of America,15700000.0,23570541.0,2012.0
caesar must die,Paolo Taviani Vittorio Taviani,Kaos Cinematografica,Cosimo Rega,Salvatore Striano,Giovanni Arcuri,76.0,Drama Documentary,Italiano,Italy,,52632.0,2012.0
interceptor,Michael Cohn,Ambience Entertainment Foryor Entertainment Fin Design & Effects,Jürgen Prochnow,Andrew Divoff,Elizabeth Morehead,92.0,Action Thriller,English Deutsch,United States of America,,,1992.0
now where did the seventh company get to?,Robert Lamoureux,Gaumont International alain poire,Jean Lefebvre,Aldo Maccione,Robert Lamoureux,95.0,War Action Comedy,Český Français,France,,,1973.0
other worlds,Jan Kounen,Shinkai Makoto,Jan Kounen,unknown,unknown,74.0,Documentary,Français Español English,France,,,2004.0
peppermint soda,Diane Kurys,Alexandre Films Les Films de l'Alma,Eléonore Klarwein,Odile Michel,Yves Rénier,97.0,Comedy Drama,Français,France,,,1977.0
american roulette,Maurice Hatton,unknown,Andy García,Guy Bertrand,Ricardo Sibelo,102.0,Action Thriller Foreign,English,United Kingdom,,,1988.0
from up on poppy hill,Goro Miyazaki,Studio Ghibli The Yomiuri Shimbun Hakuhodo DY Media Partners Mitsubishi KDDI Corporation Lawson Gkids,Junichi Okada,Keiko Takeshita,Yuriko Ishida,91.0,Animation Drama,日本語,Japan,22000000.0,61037844.0,2011.0
redline,Takeshi Koike,Madhouse Tohokushinsha Film,Takuya Kimura,Yu Aoi,Tadanobu Asano,102.0,Fantasy Drama Action Thriller Animation,日本語,Japan,,,2009.0
honeymoon,William Keighley,RKO Radio Pictures William Keighley Productions,Shirley Temple,Franchot Tone,Guy Madison,74.0,Comedy,English Español,United States of America,1000000.0,9318.0,1947.0
just around the corner,Irving Cummings,Twentieth Century Fox Film Corporation,Shirley Temple,Joan Davis,Amanda Duff,70.0,Comedy Music,English,United States of America,,,1938.0
kathleen,Harold S. Bucquet,Metro-Goldwyn-Mayer (MGM),Shirley Temple,Herbert Marshall,Laraine Day,88.0,Comedy Drama Romance,English,United States of America,,,1941.0
burn up!,Yasunori Ide,AIC,Kumiko Nishihara,Yumiko Shibata,Hirokazu Hiramatsu,50.0,Animation,日本語,Japan,,,1991.0
lulu in berlin,Susan Woll,"Brooks Project, Inc.",Louise Brooks,unknown,unknown,50.0,Documentary,English,United States of America,,,1984.0
welcome to the space show,Masaaki Yuasa Koji Masunari,Aniplex Dentsu A-1 Pictures,Yoshinaga Takuto,Tomoyo Kurosawa,Tamaki Matsumoto,136.0,Animation Science Fiction,日本語,Japan,,,2010.0
winners & sinners,Sammo Hung,Golden Harvest Company,Sammo Hung,Richard Ng,Stanley Fung,108.0,Action Adventure Comedy Crime,广州话 / 廣州話,Hong Kong,,,1983.0
barry munday,Chris D'Arienzo,Prospect Pictures Corner Store Entertainment Far Hills Pictures Stick 'N' Stone Productions,Patrick Wilson,Malcolm McDowell,Judy Greer,95.0,Comedy Drama Romance,English,United States of America,,,2010.0
purge,Antti Jokinen,Taska Film Solar Films inc.,Laura Birn,Liisi Tandefelt,Amanda Pilke,125.0,Drama History,suomi,Estonia Finland,3100000.0,,2012.0
the day he arrives,Hong Sang-soo,Jeonwonsa Film,Yu Jun-sang,Kim Sang-Joong,Song Seon-mi,79.0,Drama Foreign,한국어/조선말,South Korea,,11.0,2011.0
my lucky stars,Sammo Hung,Golden Harvest Company Golden Way Films Ltd.,Sammo Hung,Jackie Chan,Yuen Biao,96.0,Action Comedy,广州话 / 廣州話,Hong Kong,,,1985.0
"twinkle, twinkle, lucky stars",Sammo Hung,Golden Harvest Company Paragon Films Ltd. Bojon Films Company Ltd.,Sammo Hung,Richard Ng,Stanley Fung,105.0,Action Comedy,日本語 广州话 / 廣州話 English,Hong Kong,9023199.0,,1985.0
kiss and tell,David Richards,London Weekend Television (LWT) A&E Television Networks,Daniel Craig,Rosie Rowell,Peter Howitt,120.0,Drama Thriller Crime,English,United Kingdom United States of America,,,1996.0
"oui, mais...",Yves Lavandier,Sofica Sofinergie 5 France 2 Cinéma Le Clown et l'Enfant Les Films du Kiosque Novo Arturo Films Canal+ Auvergne-Rhône-Alpes Cinéma,Gérard Jugnot,Alix de Konopka,Cyrille Thouvenin,104.0,Comedy Drama,Français,France,,,2001.0
space adventure cobra,Osamu Dezaki,Shueisha Tokyo Movie Shinsha (TMS),Akiko Nakamura,Toshiko Fujita,Jun Fubuki,95.0,Animation Science Fiction,日本語,Japan,,,1982.0
l'aventure c'est l'aventure,Claude Lelouch,Les Productions Artistes Associés Les Films 13 Les Films Ariane Produzioni Europee Associati (PEA),Lino Ventura,Jacques Brel,Charles Denner,120.0,Adventure Comedy,English Français Italiano Español,France,,,1972.0
a season for miracles,Michael Pressman,Hallmark,Carla Gugino,Kathy Baker,David Conrad,100.0,Drama Romance,English,United States of America,,,1999.0
the awful truth,Paul Powell,Columbia Pictures,Irene Dunne,Cary Grant,Ralph Bellamy,0.0,Comedy Romance,English,United States of America,600000.0,3000000.0,1937.0
1911,Jackie Chan 张立 | Zhang Li,Variance Films,Jackie Chan,Li Bingbing,Joan Chen,125.0,Adventure Drama Action History War,Français 普通话 English,China Hong Kong,30000000.0,108348.0,2011.0
looking for jackie,Jiang Ping Gangliang Fang,unknown,Zhang Yi-Shan,Tiffany Tang,Zhang Yibai,85.0,Action Comedy Family Foreign,普通话,China,,,2009.0
the shaolin temple,Cheung Yam-Yim,Chung Yuen Motion Picture Co.,Jet Li,Yue Hoi,Yu Cheng-Hui,95.0,Action,广州话 / 廣州話 普通话,Hong Kong,,16157801.0,1982.0
shaolin temple 2: kids from shaolin,Cheung Yam-Yim,Chung Yuen Motion Picture Co.,Jet Li,Wong Chau-Yin ,Yue Hoi,103.0,Action Comedy,Deutsch 普通话,Hong Kong,,3554460.0,1984.0
carol channing: larger than life,Dori Berinstein,Dramatic Forces,Carol Channing,Loni Anderson,Mary Jo Catlett,87.0,Documentary Music Romance,English,United States of America,,20370.0,2012.0
memory,Bennett Davlin,Echo Bridge Entertainment 3210 Films Badalucco Productions,Billy Zane,Tricia Helfer,Dennis Hopper,98.0,Thriller Science Fiction Mystery,English Polski,Canada United States of America,30000000.0,13900000.0,2006.0
martial arts of shaolin,Liu Chia-Liang,Shaw Brothers,Jet Li,Woo Gin-Keung,Wong Chau-Yin ,90.0,Action Comedy,普通话,Hong Kong China,10000000.0,,1986.0
snowmageddon,Sheldon Wilson,Snow Globe Productions,Magda Apanowicz,David Cubitt,Carolyn Adair,86.0,Adventure Science Fiction,English,Canada,,,2011.0
stand up and fight,W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Wallace Beery,Robert Taylor,Florence Rice,97.0,Drama History Romance Western,English,United States of America,,,1939.0
jazz,Ken Burns,unknown,Keith David,unknown,unknown,1140.0,Documentary,English,unknown,,,2001.0
barbara,Christian Petzold,Schramm Film Koerner & Weber Zweites Deutsches Fernsehen (ZDF) ARTE,Nina Hoss,Ronald Zehrfeld,Jasna Fritzi Bauer,105.0,Drama,Deutsch,Germany,,4129250.0,2012.0
a liar's autobiography: the untrue story of monty python's graham chapman,Bill Jones Jeff Simpson Ben Timlett,Bill and Ben Productions Brainstorm Media Epix Trinity Film Production,Graham Chapman,Terry Gilliam,John Cleese,85.0,Animation Documentary,English,United Kingdom,,,2012.0
little miss broadway,Irving Cummings,Twentieth Century Fox Film Corporation,Shirley Temple,George Murphy,Jimmy Durante,72.0,Drama Family Music,Français English,United States of America,,,1938.0
miss annie rooney,Edwin L. Marin,United Artists Edward Small Productions,Shirley Temple,William Gargan,Guy Kibbee,82.0,Drama,English,United States of America,,,1942.0
mr. belvedere goes to college,Elliott Nugent,Twentieth Century Fox Film Corporation,Clifton Webb,Shirley Temple,Tom Drake,83.0,Comedy Drama,English,United States of America,,,1949.0
the hobbit: an unexpected journey,Peter Jackson,WingNut Films New Line Cinema Warner Bros. Pictures Metro-Goldwyn-Mayer (MGM),Ian McKellen,Martin Freeman,Richard Armitage,169.0,Adventure Fantasy Action,English,New Zealand United States of America,250000000.0,1021103568.0,2012.0
born to defend,Jet Li,Sil-Metropole Organisation,Jet Li,Kurt Roland Petersson,Dean Harrington,120.0,Action Foreign,English 普通话,China Hong Kong,,,1986.0
dragon fight,Billy Tang,Grand March Movie Production Company Ltd.,Jet Li,Stephen Chow,Dick Wei,96.0,Action Foreign,普通话,United States of America Hong Kong,,,1989.0
the master,Tsui Hark,Film Workshop Golden Harvest Productions,Jet Li,Crystal Kwok,Yuen Wah,92.0,Action,广州话 / 廣州話 English,Hong Kong United States of America,32000000.0,8096542.0,1992.0
kung fu cult master,Wong Jing,Golden Harvest Company,Jet Li,Sammo Hung,Francis Ng,99.0,Fantasy Action History Science Fiction,广州话 / 廣州話,Hong Kong,,,1993.0
the fitzgerald family christmas,Edward Burns,Marlboro Road Gang Productions,Kerry Bishé,Edward Burns,Heather Burns,103.0,Drama Family,English,United States of America,,,2012.0
hyde park on hudson,Roger Michell,Daybreak Pictures Free Range Films,Bill Murray,Olivia Williams,Laura Linney,94.0,Comedy Drama History,English,United Kingdom,,8887603.0,2012.0
lay the favorite,Stephen Frears,Likely Story Random Films Focus Features,Rebecca Hall,Bruce Willis,Catherine Zeta-Jones,94.0,Drama Comedy,English Español,United Kingdom United States of America,26350000.0,1576687.0,2012.0
audition/talent competition,Miloš Forman,Filmové Studio Barrandov,Jiří Suchý,Jiří Šlitr,Vladimír Pucholt,79.0,Music Documentary,Český,Czech Republic,,,1964.0
all's faire in love,Scott Marshall,unknown,Christina Ricci,Owen Benjamin,Ann-Margret,104.0,Comedy Romance,English,United States of America,,,2009.0
crooked arrows,Steve Rash,unknown,Brandon Routh,Gil Birmingham,Chelsea Ricketts,95.0,Drama,English,United States of America,13000000.0,1832541.0,2012.0
the enforcer,Corey Yuen Kwai,Dimension Films,Jet Li,Anita Mui,Tse Miu,104.0,Action Thriller Crime,广州话 / 廣州話,Hong Kong,9000000.0,46236000.0,1995.0
dr. wai in the scriptures with no words,Ching Siu-Tung,Win's Entertainment Ltd.,Jet Li,Rosamund Kwan,Takeshi Kaneshiro,86.0,Action Comedy,广州话 / 廣州話,Hong Kong,,,1996.0
once upon a time in china and america,Sammo Hung Lau Kar-Wing,China Star Entertainment Win's Entertainment Ltd.,Jet Li,Rosamund Kwan,Xiong Xin-Xin,102.0,Action Western,广州话 / 廣州話 English,United States of America Hong Kong,12000000.0,,1997.0
contract killer,Wei Tung,China Star Entertainment Win's Entertainment Ltd. Flea Market,Jet Li,Eric Tsang,Simon Yam,103.0,Action Comedy,English Français 日本語 Polski,Hong Kong,,,1998.0
the executor,Chuan Chen Chik Ngai-Hung Yi-Hsiung Chi,"Golden Tripod Film Co., Hong Kong",Chow Yun-fat,Danny Lee Sau-Yin,Ng Man-Tat,95.0,Action Crime Drama,广州话 / 廣州話,Hong Kong,,,1981.0
never say... never!,Eric Civanyan,SND TF1 Films Production TPS Star,Jean Dujardin,Mélanie Doutey,Gérard Jugnot,101.0,Comedy,Français,France,,,2005.0
calmos,Bertrand Blier,Renn Productions Les Films Christian Fechner AMLF,Jean-Pierre Marielle,Jean Rochefort,Brigitte Fossey,81.0,Comedy,Français,France,,,1976.0
how to make love to a woman,Scott Culver,I Lied About Everything Picture How To Productions,Josh Meyers,Krysten Ritter,Jenna Jameson,91.0,Comedy Romance,English,United States of America,,,2010.0
"after fall, winter",Eric Schaeffer,unknown,Heather Aitken,Lizzie Brocheré,Rebecca Jameson,130.0,Drama Romance,English,France,,,2012.0
violeta went to heaven,Andrés Wood,Instituto Nacional de Cine y Artes Audiovisuales (INCAA) Agência Nacional do Cinema (ANCINE) Wood Producciones S.A. Maíz Producciones,Francisca Gavilán,Gabriela Aguilera,Stephania Barbagelata,110.0,Drama,Français Polski Español,Brazil Chile Argentina,,21289.0,2011.0
rebellion,Mathieu Kassovitz,France 2 Cinéma UGC Images Studio 37 Nord-Ouest Productions,Mathieu Kassovitz,Iabe Lapacas,Malik Zidi,136.0,Drama Action History,Français,France,,,2011.0
versailles,Pierre Schöller,Angoa-Agicoa Procirep Canal+ CinéCinéma Région Ile-de-France Cinémage 2 Les Films Pelléas Centre National de la Cinématographie (CNC) Media Programme of the European Community La Banque postale Image,Guillaume Depardieu,Max Baissette de Malglaive,Judith Chemla,113.0,Drama,Français,France,,,2008.0
two in the wave,Emmanuel Laurent,CNC Films à Trois PROCIREP Angoa-Agicoa,Jean-Luc Godard,François Truffaut,Antoine de Baecque,91.0,Documentary Foreign,Français English,France,,,2010.0
lotte reiniger: homage to the inventor of the silhouette film,Katja Raganelli,BR,Lotte Reiniger,unknown,unknown,0.0,Documentary,English,Germany,,,2001.0
"rko production 601: the making of 'kong, the eighth wonder of the world'",Dan Brockett,WingNut Films Pellerin Multimedia Inc. Warner Home Video Sparkhill Production,Sam Fontana,Phil Tippett,Rick Baker,0.0,Documentary,English,New Zealand United States of America,,,2005.0
yossi,Eytan Fox,Lama Films United King Films,Ohad Knoller,Lior Ashkenazi,Orly Silbersatz Banai,84.0,Drama Romance,עִבְרִית,Israel,500000.0,116207.0,2012.0
"all blossoms again: pedro costa, director",Aurélien Gerbault,unknown,Pedro Costa,unknown,unknown,78.0,Documentary,Français,France,,,2006.0
the last rites of joe may,Joe Maggio,"Last Rites of Joe May, The Steppenwolf Films",Dennis Farina,Jamie Anne Allman,Ian Barford,106.0,Drama,English,United States of America,,,2011.0
100 ways to murder your wife,Kenny Bee,Go Go Film Productions,Chow Yun-fat,Anita Mui,Joey Wong,92.0,Romance Comedy,广州话 / 廣州話,Hong Kong,,,1986.0
the prodigal,Richard Thorpe,Metro-Goldwyn-Mayer (MGM),Lana Turner,Edmund Purdom,Louis Calhern,112.0,Drama,English,United States of America,,,1955.0
the eleventh hour,John Lyde,Mainstay Productions Matthew Reese Films,Matthew Reese,K. Danor Gerald,Jennifer Klekas,93.0,Action Thriller,English,United States of America,,,2008.0
barfi,Anurag Basu,UTV Motion Pictures,Priyanka Chopra,Ranbir Kapoor,Ileana D'Cruz,155.0,Drama Romance Comedy,हिन्दी,India,4437508.0,2804874.0,2012.0
federico fellini's autobiography,Paquito del Bosco,unknown,Jean Marais,Anita Ekberg,Marcello Mastroianni,68.0,Documentary,Italiano,unknown,,,2000.0
zero dark thirty,Kathryn Bigelow,Columbia Pictures Annapurna Pictures First Light Production,Jessica Chastain,Jason Clarke,Mark Strong,157.0,Thriller Drama History,English العربية,United States of America,40000000.0,132820716.0,2012.0
neighboring sounds,Kleber Mendonça Filho,CinemaScópio,Maeve Jinkings,Irandhir Santos,Gustavo Jahn,131.0,Thriller Drama,English 普通话 Português,Brazil,,47974.0,2012.0
consuming spirits,Chris Sullivan,unknown,Nancy Andrews,Chris Sullivan,Judith Rafael,136.0,Animation,English,United States of America,,,2012.0
chasing ice,Jeff Orlowski,Diamond Docs Exposure,James Balog,Svavar Jonatansson,Adam LeWinter,74.0,Documentary,English,United States of America,,1328467.0,2012.0
antiviral,Brandon Cronenberg,Alliance Films Telefilm Canada TF1 International,Caleb Landry Jones,Sarah Gadon,Malcolm McDowell,110.0,Science Fiction Horror,English,Canada,2400000.0,,2012.0
the arrival of a train at la ciotat,Auguste Lumière Louis Lumière,Lumière,Jeanne-Joséphine Lumière,Marcel Koehler,Mrs. Auguste Lumière,1.0,Documentary,unknown,France,,,1896.0
adventures of arsene lupin,Jean-Paul Salomé,Lambor Films Film Costellazione Société Nouvelle des Établissements Gaumont (SNEG),Romain Duris,Kristin Scott Thomas,Eva Green,131.0,Romance Action Adventure Crime Mystery,Français,Spain France United Kingdom Italy,23000000.0,,2004.0
the three brothers,Bernard Campan Didier Bourdon,Renn Productions Prima Films Canal+,Pascal Légitimus,Didier Bourdon,Bernard Campan,105.0,Comedy,Français,France,7500000.0,,1995.0
ghost machine,Chris Hartwill,Generator Entertainment,Sean Faris,Rachael Taylor,Luke Ford,100.0,Action Horror Science Fiction Thriller,English,United Kingdom,,,2009.0
freeloaders,Dan Rosen,Broken Lizard Industries ATG Productions Matthew Pritzker Films,Clifton Collins Jr,Josh Lawson,Brit Morgan,77.0,Comedy,English,United States of America,3000000.0,,2012.0
the immortal story,Orson Welles,Albina Productions S.a.r.l. Office de Radiodiffusion Télévision Française (ORTF),Jeanne Moreau,Orson Welles,Roger Coggio,63.0,TV Movie Drama,Français,France,,,1968.0
filming othello,Orson Welles,Hellwig Productions,Orson Welles,Robert Coote,Hilton Edwards,84.0,Documentary,English,Germany,,,1978.0
the woodsman and the rain,Shûichi Okita,Kadokawa Pictures,Koji Yakusho,Shun Oguri,Kengo Kora,129.0,Comedy,日本語,Japan,,,2011.0
fire with fire,David Barrett,Industry Entertainment Grindstone Entertainment Group Cheetah Vision Mandalay Vision Paradox Entertainment Emmett/Furla Films Envision Entertainment Knightsbridge Entertainment,Bruce Willis,Josh Duhamel,Rosario Dawson,97.0,Action Crime Drama Thriller,English,United States of America,20000000.0,4636169.0,2012.0
warm bodies,Jonathan Levine,Summit Entertainment,Nicholas Hoult,Teresa Palmer,Analeigh Tipton,97.0,Horror Comedy Romance,English,Canada,35000000.0,116980662.0,2013.0
the gay bed and breakfast of terror,Jaymes Thompson,unknown,Mari Marks,Georgia Jean,Michael Soldier,110.0,Horror Comedy,English,United States of America,,,2007.0
dororo,Akihiko Shiota,Toho Company,Satoshi Tsumabuki,Kou Shibasaki,Kiichi Nakai,139.0,Action Fantasy Horror Science Fiction,日本語,Japan,,,2007.0
let fury have the hour,Antonio D'Ambrosio,unknown,Stanislao Pugliese,unknown,unknown,100.0,Documentary,English,unknown,,,2012.0
asylum blackout,Alexandre Courtès,Vertigo Entertainment Artémis Productions Marquis Productions,Kenny Doughty,Rupert Evans,Dave Legeno,85.0,Horror Thriller,English,United States of America France Belgium,,,2011.0
fresh bait,Bertrand Tavernier,France 2 Cinéma Hachette Première M6 Films Little Bear,Marie Gillain,Olivier Sitruk,Bruno Putzulu,117.0,Drama Crime,Français,France,5500000.0,,1995.0
frenchmen,Marc Esposito,Bac Films Canal+ Région Ile-de-France France 2 Cinéma,Bernard Campan,Gérard Darmon,Jean-Pierre Darroussin,100.0,Comedy Romance,Français,France,,,2003.0
wrong,Quentin Dupieux,Realitism,Jack Plotnick,Eric Judor,Alexis Dziena,94.0,Comedy Mystery,English,United States of America France,,,2012.0
young & wild,Marialy Rivas,Fabula,Alicia Rodríguez,Aline Küppenheim,María Gracia Omegna,92.0,Comedy Drama,Español,Chile,,,2012.0
trishna,Michael Winterbottom,Revolution Films Head Gear Films Film i Väst,Freida Pinto,Riz Ahmed,Roshan Seth,117.0,Drama,English हिन्दी,United Kingdom,,240381.0,2011.0
aftershock,Feng Xiaogang,Emperor Motion Pictures Huayi Brothers Media Asia Films China Film Group Corporation (CFGC),Xu Fan,Zhang Jingchu,Chen Dao-Ming,135.0,Drama,普通话,China,25000000.0,58510.0,2010.0
chained,Jennifer Chambers Lynch,Envision Media Arts RGB Productions,Vincent D'Onofrio,Eamon Farren,Julia Ormond,94.0,Horror Thriller,English,United States of America,,,2012.0
the goodbye girl,Richard Benjamin,Warner Bros. Television Turner Network Television (TNT),Jeff Daniels,Patricia Heaton,Hallie Kate Eisenberg,103.0,Comedy Romance TV Movie,English,United States of America,,102000000.0,2004.0
the ring finger,Diane Bertrand,"Eurimages Integral Film Filmförderung Hamburg Les Films du Veyrier Canal+ Région Ile-de-France Tapioca Films Centre National de la Cinématographie (CNC) Bureau, The",Olga Kurylenko,Marc Barbé,Stipe Erceg,100.0,Drama Romance,Français English Italiano,France,,,2005.0
"count yorga, vampire",Bob Kelljan,Erica Productions Inc.,Robert Quarry,Roger Perry,Michael Murphy,93.0,Horror,English,United States of America,64000.0,7000000.0,1970.0
the comedy,Rick Alverson,Glass Eye Pix Greyshack Films Rough House Pictures,Tim Heidecker,Eric Wareheim,James Murphy,95.0,Comedy Drama,English,United States of America,,40394.0,2012.0
7 khoon maaf,Vishal Bhardwaj,Vishal Bhardwaj Pictures,Priyanka Chopra,Naseeruddin Shah,Irrfan Khan,137.0,Drama Foreign Mystery Thriller,हिन्दी اردو,India,2200000.0,2900000.0,2011.0
the red shoes,Kim Yong-gyun,Independent Producers The Archers J. Arthur Rank Organisation,Kim Hye-soo,Kim Sung-su,Yeon-ah Park,108.0,Horror,한국어/조선말,South Korea,500000.0,,2006.0
bluebeard,Edward Dmytryk,Geiselgasteig Film Gloria Films Barnabe,Richard Burton,Raquel Welch,Virna Lisi,125.0,Mystery Thriller Horror,English,Germany France Italy,,,1972.0
our little girl,John S. Robertson,unknown,Shirley Temple,Joel McCrea,Rosemary Ames,65.0,Comedy Drama Family,English,United States of America,,,1935.0
playing for keeps,Gabriele Muccino,Evil Twins Eclectic pictures Millennium Films,Gerard Butler,Jessica Biel,Uma Thurman,106.0,Comedy Romance,English,United States of America,35000000.0,290245.0,2012.0
poor little rich girl,Irving Cummings,Twentieth Century Fox Film Corporation,Shirley Temple,Jack Haley,Gloria Stuart,79.0,Adventure Family Music,English Italiano,United States of America,,,1936.0
skate or die,Miguel Courtois,Orly Films Canal+ CinéCinéma Pathé Source Films,Mickey Mahut,Idriss Diop,Elsa Pataky,92.0,Action,Français,France,,,2008.0
negative happy chain saw edge,Takuji Kitamura,unknown,Yosuke Asari,Hayato Ichihara,Itsuji Itao,109.0,Fantasy Drama Horror Action Comedy Romance Foreign,日本語,Japan,,,2008.0
stevie nicks: live at red rocks,Marty Callner,unknown,Stevie Nicks,Mick Fleetwood,Peter Frampton,60.0,Music,English Español,United States of America,,,1987.0
the guilt trip,Anne Fletcher,Paramount Pictures Skydance Productions,Seth Rogen,Barbra Streisand,Yvonne Strahovski,95.0,Comedy,English,United States of America,40000000.0,41863726.0,2012.0
the girl on a motorcycle,Jack Cardiff,Mid-Atlantic Film Ares Production Société Nouvelle de Cinématographie (SNC),Marianne Faithfull,Alain Delon,Roger Mutton,91.0,Drama Action Thriller Romance,English,France United Kingdom,,,1968.0
save the date,Michael Mohan,Instinctive Film Gilbert Films Enumerated Pictures,Lizzy Caplan,Alison Brie,Martin Starr,98.0,Comedy Romance,English,United States of America,,5719.0,2012.0
jack reacher,Christopher McQuarrie,Paramount Pictures Mutual Film Company Skydance Productions TC Productions,Tom Cruise,Rosamund Pike,Richard Jenkins,130.0,Crime Drama Thriller,English,United States of America,60000000.0,218340595.0,2012.0
django unchained,Quentin Tarantino,Columbia Pictures The Weinstein Company,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,165.0,Drama Western,English Français Deutsch,United States of America,100000000.0,425368238.0,2012.0
this is 40,Judd Apatow,Apatow Productions,Paul Rudd,Leslie Mann,Jason Segel,134.0,Comedy,English,United States of America,35000000.0,88058786.0,2012.0
the monster,Shyam Ramsay Tulsi Ramsay,Cine Films Prerna Films Ramsay Productions,Karan Shah,Archana Puran Singh,Johnny Lever,132.0,Horror,हिन्दी,India,2700000.0,,1993.0
i bought a vampire motorcycle,Dirk Campbell,Dirk Productions Ltd.,Neil Morrissey,Amanda Noar,Michael Elphick,101.0,Comedy Horror,English,United Kingdom,,,1990.0
willard,Daniel Mann,Bing Crosby Productions,Bruce Davison,Ernest Borgnine,Sondra Locke,95.0,Horror Science Fiction,English,United States of America,22000000.0,8564586.0,1971.0
the public woman,Andrzej Żuławski,Hachette-Fox Productions,Valérie Kaprisky,Francis Huster,Lambert Wilson,113.0,Drama,Français Deutsch,France,,,1984.0
ohyaku: the female demon,Yoshihiro Ishikawa,Toei Tokyo,Junko Miyazono,Tomisaburō Wakayama,Kunio Murai,90.0,Action,日本語,Japan,,,1968.0
ice cream man,Paul Norman,Doublesteen Productions David M. Goldstein Productions,Clint Howard,Olivia Hussey,David Warner,84.0,Comedy Horror,English,United States of America,2000000.0,,1995.0
cirque du soleil: worlds away,Andrew Adamson,Reel FX Creative Studios,Erica Linz,Igor Zaripov,Matt Gillanders,91.0,Fantasy Family,English,United States of America,,34153101.0,2012.0
the impossible,Juan Antonio Bayona,Summit Entertainment Telecinco Cinema Apaches Entertainment Canal+ España Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA) Institut Valenciã de Cinematografia (IVAC) Mediaset España La Trini Generalitat Valenciana,Naomi Watts,Ewan McGregor,Tom Holland,113.0,Thriller Drama,English Español svenska ภาษาไทย,United States of America Spain,42000000.0,180274123.0,2012.0
a carol for another christmas,Joseph L. Mankiewicz,American Broadcasting Company (ABC),Sterling Hayden,Eva Marie Saint,Ben Gazzara,84.0,Science Fiction Mystery TV Movie,English,United States of America,,,1964.0
les misérables,Tom Hooper,Universal Pictures Relativity Media CAMERON MACKINTOSH Working Title Films,Hugh Jackman,Russell Crowe,Anne Hathaway,157.0,Drama Music Romance,English,United Kingdom United States of America,61000000.0,441809770.0,2012.0
gestapo's last orgy,Cesare Canevari,Cine Lu.Ce.,Daniela Poggi,Adriano Micantoni,Maristella Greco,81.0,Horror War,Italiano,Italy,,,1977.0
mamitas,Nicholas Ozeki,unknown,Josue Aguirre,E.J. Bonilla,Kimberly Burke,109.0,Drama Romance,English,United States of America,,,2012.0
the bobo,Robert Parrish,Warner Bros. Gina Production,Peter Sellers,Britt Ekland,Rossano Brazzi,105.0,Comedy,English,United States of America,,,1967.0
struck by lightning,Brian Dannelly,Permut Presentations Camellia Entertainment Evil Media Empire Inphenate,Dermot Mulroney,Sarah Hyland,Chris Colfer,90.0,Comedy Drama,English,United States of America,,22930.0,2012.0
minecraft: the story of mojang,Paul Owens,2 Player Productions,Markus Persson,Jens Bergensten,Jakob Porser,104.0,Documentary,English svenska,Sweden United States of America,210297.0,,2012.0
spring break shark attack,Paul Shapiro,Film Afrika Worldwide Von Zerneck Sertner Films,Shannon Lucio,Riley Smith,Justin Baldoni,88.0,Action Drama Horror Thriller,English,South Africa United States of America,,,2005.0
campfire tales,Matt Cooper Martin Kunert David Semel,Campfire LLC,Jay R. Ferguson,Christine Taylor,Christopher Masterson,88.0,Horror,English,United States of America,,,1997.0
seven ways from sundown,Harry Keller,Universal Pictures,Audie Murphy,Barry Sullivan,Venetia Stevenson,96.0,Western,English,United States of America,,,1960.0
aziz ansari: intimate moments for a sensual evening,Jason Woliner,Comedy Central,Aziz Ansari,Brandon Johnson,unknown,56.0,Comedy,English,United States of America,,,2010.0
not fade away,David Chase,Paramount Vantage,John Magaro,James Gandolfini,Bella Heathcote,112.0,Drama,English,United States of America,20000000.0,610792.0,2012.0
quartet,Dustin Hoffman,BBC Films Headline Pictures,Maggie Smith,Tom Courtenay,Billy Connolly,98.0,Drama Comedy Romance,English Français,United Kingdom,11000000.0,59520298.0,2012.0
