title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
daltry calhoun,Katrina Holden Bronson,Map Point Pictures L. Driver Productions Inc Miramax,Johnny Knoxville,Elizabeth Banks,Juliette Lewis,100.0,Comedy Drama Music,English,United States of America,3000000.0,,2005.0
into the blue,John Stockwell,Columbia Pictures Corporation Mandalay Pictures Metro-Goldwyn-Mayer (MGM),Paul Walker,Jessica Alba,Scott Caan,110.0,Action Thriller Adventure Crime,English,United States of America,50000000.0,44434439.0,2005.0
"the prize winner of defiance, ohio",Jane Anderson,ImageMovers Revolution Studios Go Fish Pictures DreamWorks Pictures,Julianne Moore,Woody Harrelson,Laura Dern,99.0,Drama,English,United States of America,,,2005.0
mirrormask,Dave McKean,"Destination Films Jim Henson Company, The",Stephanie Leonidas,Jason Barry,Rob Brydon,101.0,Fantasy,English,United Kingdom United States of America,4000000.0,866999.0,2005.0
kwik stop,Michael Gilio,unknown,Michael Gilio,Lara Phillips,Karin Anglin,110.0,Drama,English,United States of America,,,2001.0
innocence,Lucile Hadzihalilovic,Ex Nihilo Ateliers de Baere Blue Light,Zoé Auclair,Lea Bridarolli,Bérangère Haubruge,122.0,Drama Mystery,Français,Belgium France Japan United Kingdom,,,2004.0
4,Ilya Khrzhanovsky,Coproduction Office Hubert Bals Fund Filmocom,Yuri Laguta,Konstantin Murzenko,Sergey Shnurov,126.0,Drama,Pусский,Netherlands Russia,,,2005.0
book of love,Alan Brown,Sky Movies XYZ Films Watford Films BuzzFeed Studios Pimienta Films Head Gear Films Metrol Technology,Simon Baker,Frances O'Connor,Gregory Smith,83.0,Drama,English,United States of America,,398876.0,2004.0
american yakuza,Frank A. Cappello,First Look International NEO Motion Pictures Overseas FilmGroup Ozla Productions Toei Video Company TFC,Viggo Mortensen,Ryo Ishibashi,Michael Nouri,96.0,Action Drama Crime,English,United States of America,,,1993.0
the flowers of st. francis,Roberto Rossellini,Cineriz Rizzoli Film,Aldo Fabrizi,Gianfranco Bellini,Peparuolo,75.0,History Drama,Italiano Latin,Italy,,,1950.0
madhouse,William Butler,Lakeshore Entertainment Media Pro Pictures Redbus Pictures Lakeshore International Madhouse Productions,Joshua Leonard,Jordan Ladd,Natasha Lyonne,91.0,Horror Thriller,English Pусский,United States of America,,,2004.0
man to man,Régis Wargnier,Skyline Films Vertigo Productions France 2 Cinéma,Joseph Fiennes,Kristin Scott Thomas,Hugh Bonneville,122.0,Drama,English,France United Kingdom,,,2005.0
münchhausen,Josef von Báky,Universum Film (UFA),Hans Albers,Wilhelm Bendow,Ferdinand Marian,134.0,Fantasy Comedy,Français Deutsch,Germany,,,1943.0
medea,Lars von Trier,Danmarks Radio (DR),Udo Kier,Kirsten Olesen,Henning Jensen,76.0,Drama,Dansk,Denmark,,,1988.0
the curse of the were-rabbit,Nick Park Steve Box,Aardman Animations DreamWorks Animation,Peter Sallis,Helena Bonham Carter,Ralph Fiennes,85.0,Adventure Animation Comedy Family,English,United Kingdom United States of America,30000000.0,192452832.0,2005.0
seven swords,Tsui Hark,Boram Entertainment Inc. Film Workshop Mandarin Films Distribution Co. Beijing Ciwen Digital Oriental Film & TV Production Co. City Glory Pictures Ltd.,Leon Lai,Charlie Yeung,Lu Yi,153.0,Action Drama,广州话 / 廣州話 한국어/조선말 普通话,South Korea Hong Kong China,,,2005.0
kiss kiss bang bang,Shane Black,Silver Pictures Warner Bros.,Robert Downey Jr.,Val Kilmer,Michelle Monaghan,103.0,Action Comedy Crime Mystery,English,United States of America,15000000.0,15785148.0,2005.0
whispering corridors 3: wishing stairs,Jae-yeon Yun,CJ Entertainment Cinema Service Cine2000,Park Han-byul,Hong Soo-a,Song Ji-hyo,97.0,Horror,한국어/조선말,South Korea,125000.0,,2003.0
a bittersweet life,Kim Jee-woon,B.O.M. Film Productions Co.,Lee Byung-hun,Shin Min-A,Kim Yeong-cheol,120.0,Action Drama Crime,한국어/조선말 Pусский,South Korea,,,2005.0
dumplings,Fruit Chan,Applause Pictures,Bai Ling,Miriam Yeung,Tony Leung Ka-Fai,91.0,Horror,广州话 / 廣州話 普通话,Hong Kong,,,2004.0
a short film about love,Krzysztof Kieślowski,Zespół Filmowy TOR,Grażyna Szapołowska,Olaf Lubaszenko,Stefania Iwinska,86.0,Drama Romance,Deutsch Polski Português,Poland,,,1988.0
"all this, and heaven too",Anatole Litvak,Warner Bros.,Bette Davis,Charles Boyer,Jeffrey Lynn,141.0,Drama Romance,English Français,United States of America,,,1940.0
bubble,Steven Soderbergh,Magnolia Pictures Extension 765,Debbie Doebereiner,Omar Cowan,Dustin James Ashley,73.0,Drama Crime Mystery,English,United States of America,1600000.0,,2005.0
bubble,Steven Soderbergh,Magnolia Pictures Extension 765,Debbie Doebereiner,Omar Cowan,Dustin James Ashley,73.0,Drama Crime Mystery,English,United States of America,1600000.0,,2005.0
bubble,Steven Soderbergh,Magnolia Pictures Extension 765,Debbie Doebereiner,Omar Cowan,Dustin James Ashley,73.0,Drama Crime Mystery,English,United States of America,1600000.0,,2005.0
bubble,Steven Soderbergh,Magnolia Pictures Extension 765,Debbie Doebereiner,Omar Cowan,Dustin James Ashley,73.0,Drama Crime Mystery,English,United States of America,1600000.0,,2005.0
beowulf & grendel,Sturla Gunnarsson,Téléfilm Canada Spice Factory Endgame Entertainment Movision The Film Works Union Station Media Icelandic Film Corporation,Gerard Butler,Spencer Wilding,Stellan Skarsgård,103.0,Action Adventure Drama Fantasy,English Íslenska Latin,Australia Canada Iceland United Kingdom United States of America,,92076.0,2005.0
no direction home: bob dylan,Martin Scorsese,Grey Water Park Productions Spitfire Pictures Thirteen The WNET Group PBS BBC NHK Vulcan Productions ANENA Apple,Bob Dylan,Allen Ginsberg,Joan Baez,208.0,Documentary Music,English,Japan United Kingdom United States of America,2000000.0,,2005.0
valerie and her week of wonders,Jaromil Jireš,Filmové Studio Barrandov,Jaroslava Schallerová,Helena Anýzová,Petr Kopriva,73.0,Fantasy Adventure Drama,Český,Czech Republic,,,1970.0
everybody's fine,Giuseppe Tornatore,Miramax Hollywood Gang Productions Radar Pictures,Marcello Mastroianni,Michèle Morgan,Valeria Cavalli,118.0,Drama,Italiano,Italy France United States of America,21000000.0,16443609.0,1990.0
hail the conquering hero,Preston Sturges,Paramount Pictures,Eddie Bracken,Ella Raines,Raymond Walburn,101.0,Comedy War,English,United States of America,,,1944.0
goal!: the dream begins,Danny Cannon,Touchstone Pictures Milkshake Films Hargitay & Hargitay Pictures in Motion,Kuno Becker,Alessandro Nivola,Anna Friel,118.0,Drama,English Español,United Kingdom United States of America,30000000.0,27610873.0,2005.0
forty shades of blue,Ira Sachs,Charlie Guidance Flux Films High Line Productions Tiny Dancer Films,Dina Korzun,Rip Torn,Darren E. Burrows,108.0,Drama Romance,English,United States of America,1500000.0,,2005.0
touch the sound,Thomas Riedelsheimer,Filmquadrat,Evelyn Glennie,Fred Frith,unknown,99.0,Documentary Music,日本語 English,Germany United Kingdom,,,2004.0
angels in america,Mike Nichols,Avenue Pictures Productions Panorama Films HBO Films,Al Pacino,Meryl Streep,Patrick Wilson,352.0,Drama Fantasy,English Français עִבְרִית ,United States of America,60000000.0,,2003.0
speak,Jessica Sharzer,Showtime Networks,Kristen Stewart,Elizabeth Perkins,Steve Zahn,89.0,Drama,English,United States of America,1000000.0,,2004.0
the wraith,Mike Marvin,New Century Entertainment Corporation Alliance Entertainment Turbo Productions,Charlie Sheen,Nick Cassavetes,Sherilyn Fenn,93.0,Romance Science Fiction Horror Action Crime,English,United States of America Canada,2700000.0,3500000.0,1986.0
factotum,Bent Hamer,Celluloid Dreams Bulbul Films Canal+ MBP (Germany),Matt Dillon,Lili Taylor,Marisa Tomei,94.0,Comedy Drama Romance,English,Norway Germany France Sweden United States of America,1000000.0,,2005.0
sweet movie,Dusan Makavejev,Maran Film V.M. Productions,Carole Laure,Pierre Clémenti,Anna Prucnal,99.0,Mystery Comedy Drama,English,Canada Germany France,520000.0,,1974.0
by dawn's early light,Jack Sholder,Daniel L. Paulson Productions,Powers Boothe,Rebecca De Mornay,James Earl Jones,101.0,TV Movie Action Drama Thriller,English,United States of America,,,1990.0
don't come knocking,Wim Wenders,Sony Pictures Classics Reverse Angle International Océanic Films Road Movies Filmproduktion ZDF/Arte Recorded Picture Company (RPC) Reverse Angle Pictures (II) EuroArts Medien AG Network Movie Film-und Fernsehproduktion Wim Wenders Stiftung,Sam Shepard,Jessica Lange,Sarah Polley,123.0,Drama Music,English,France Germany United States of America,11000000.0,4663501.0,2005.0
bullets or ballots,William Keighley,Warner Bros.,Edward G. Robinson,Joan Blondell,Barton MacLane,82.0,Crime Drama Thriller,English,United States of America,,,1936.0
in her shoes,Curtis Hanson,Fox 2000 Pictures Deuce Three Productions Scott Free Productions,Cameron Diaz,Toni Collette,Shirley MacLaine,130.0,Comedy Drama Romance,English,United States of America,,83073883.0,2005.0
mother of mine,Klaus Härö,Matila Röhr Productions (MRP) Film i Skåne Omega Film & Television,Topi Majaniemi,Marjaana Maijala,Maria Lundqvist,111.0,Drama,suomi svenska,Finland Sweden,3500000.0,,2005.0
the ketchup effect,Teresa Fabik,Filmlance International AB Kinoproduction Oy,Amanda Renberg,Björn Kjellman,Ellen Fjæstad,90.0,Comedy,svenska,Sweden,2.0,,2004.0
55 days at peking,Nicholas Ray Guy Green,Allied Artists Pictures Samuel Bronston Productions,Charlton Heston,Ava Gardner,David Niven,154.0,Action Drama History,English,United States of America,17000000.0,10000000.0,1963.0
dead & breakfast,Matthew Leutwyler,Anchor Bay Entertainment,Jeremy Sisto,Erik Palladino,Bianca Lawson,88.0,Comedy Horror,English,United States of America,500000.0,,2004.0
freeze frame,John Simpson,unknown,Lee Evans,Sean McGinley,Ian McNeice,99.0,Thriller Drama Crime,English,United Kingdom Ireland,,,2004.0
punishment park,Peter Watkins,Chartwell Francoise,Carmen Argenziano,Scott Turner,Patrick Boland,88.0,Drama Thriller,English,United States of America,95000.0,,1971.0
the mating game,George Marshall,Metro-Goldwyn-Mayer (MGM),Debbie Reynolds,Tony Randall,Paul Douglas,96.0,Comedy Romance,English,United States of America,,,1959.0
the squid and the whale,Noah Baumbach,Destination Films Samuel Goldwyn Films Sony Pictures International,Jeff Daniels,Laura Linney,Jesse Eisenberg,81.0,Comedy Drama,English Français,United States of America,1500000.0,11098131.0,2005.0
two for the money,D.J. Caruso,Universal Pictures Morgan Creek Productions,Al Pacino,Matthew McConaughey,Rene Russo,122.0,Comedy Crime Drama Thriller,English,United States of America,35000000.0,30526509.0,2005.0
separate lies,Julian Fellowes,DNA Films UK Film Council Celador Films,Tom Wilkinson,Emily Watson,Hermione Norris,85.0,Romance Drama Thriller,English,United Kingdom,,,2005.0
fourteen sucks,Filippa Freijd Martin Jern Emil Larsson Henrik Norrthon,Svenska Filminstitutet (SFI) Sonet Film AB Film i Skåne Dansk Skalle HB,Elin Ahlberg,Jesper Fridh,Andreas Karoliussen,83.0,Romance Drama,svenska,Sweden,,,2004.0
star wreck: in the pirkinning,Timo Vuorensola,Energia Productions,Samuli Torssonen,Atte Joutsen,Timo Vuorensola,103.0,Science Fiction Action Comedy,suomi,Finland,16398.0,,2005.0
evelyn prentice,William K. Howard,Metro-Goldwyn-Mayer (MGM),William Powell,Myrna Loy,Una Merkel,79.0,Drama Mystery Romance,English,United States of America,,,1934.0
brokeback mountain,Ang Lee,River Road Entertainment Alberta Film Entertainment Focus Features Good Machine,Heath Ledger,Jake Gyllenhaal,Randy Quaid,134.0,Drama Romance,English,Canada United States of America,14000000.0,178043761.0,2005.0
blue vinyl,Daniel B. Gold Judith Helfand,Toxic Comedy Pictures,Judith Helfand,Florence Helfand,Ted Helfand,98.0,Documentary,English,United States of America,,,2002.0
elizabethtown,Cameron Crowe,Paramount Pictures Cruise/Wagner Productions Vinyl Films KMP Film Invest,Orlando Bloom,Kirsten Dunst,Susan Sarandon,123.0,Comedy Drama Romance,English,United States of America,57000000.0,52034889.0,2005.0
north country,Niki Caro,Warner Bros. Participant Media Nick Wechsler Productions,Charlize Theron,Elle Peterson,Thomas Curtis,126.0,Drama,English,United States of America,35000000.0,25224242.0,2005.0
leila,Dariush Mehrjui,Farabi Cinema Foundation,Leila Hatami,Ali Mosaffa,Jamileh Sheikhi,102.0,Family Drama Romance,فارسی,Iran,,,1997.0
"good night, and good luck.",George Clooney,2929 Productions Participant Productions Warner Independent Pictures (WIP) Davis Films Section Eight Productions Redbus Pictures Tohokushinsha,David Strathairn,Jeff Daniels,Alex Borstein,93.0,Drama History,English,France Japan United Kingdom United States of America,7000000.0,54600000.0,2005.0
li'l abner,Melvin Frank,Paramount Pictures Paramount,Peter Palmer,Leslie Parrish,Stubby Kaye,114.0,Comedy Music Family,English,United States of America,,,1959.0
dreamer: inspired by a true story,John Gatins,DreamWorks SKG Hyde Park Entertainment,Kurt Russell,Dakota Fanning,Kris Kristofferson,106.0,Drama Family,English,United States of America,,,2005.0
the profession of arms,Ermanno Olmi,StudioCanal Eurimages Rai Cinema Taurus Produktion Boyana Film Cinemaundici Ministero per i Beni e le Attività Culturali (MiBAC),Christo Jivkov,Desislava Tenekedjieva,Sandra Ceccarelli,105.0,Adventure Drama History War,Italiano,Italy France Germany Bulgaria,,,2001.0
detective story,William Wyler,Paramount Pictures,Kirk Douglas,Eleanor Parker,William Bendix,103.0,Crime Drama,English,United States of America,,,1951.0
the proposition,John Hillcoat,Autonomous UK Film Council Surefire Film Productions Pictures in Paradise Pacific Film and Television Commission Film Consortium National Lottery through UK Film Council,Guy Pearce,Ray Winstone,Emily Watson,104.0,Action Adventure Crime Drama Thriller Western,English,Australia United Kingdom,2000000.0,5048693.0,2005.0
the gospel,Rob Hardy,Willpower Productions Screen Gems Rainforest Entertainment,Boris Kodjoe,Nona Gaye,Idris Elba,105.0,Drama Music,English,unknown,4000000.0,15800000.0,2005.0
dandelion,Mark Milgard,unknown,Vincent Kartheiser,Taryn Manning,Arliss Howard,93.0,Drama Romance,English,United States of America,,,2004.0
c.s.a.: the confederate states of america,Kevin Willmott,Hodcarrier Films,Greg Kirsch,Rupert Pate,Ryan L. Carroll,89.0,War Comedy Drama,English,United States of America,2000000.0,744000.0,2004.0
the fog,Rupert Wainwright,Revolution Studios Debra Hill Productions,Tom Welling,Maggie Grace,Selma Blair,100.0,Horror Thriller,English Magyar Italiano,Canada,18000000.0,46201432.0,2005.0
loggerheads,Tim Kirkman,unknown,Kip Pardue,Tess Harper,Michael Kelly,95.0,Drama,English,United States of America,,115314.0,2005.0
left behind iii: world at war,Craig R. Baxley,sony,"Louis Gossett, Jr.",Kirk Cameron,Brad Johnson,95.0,Action Adventure Drama Fantasy Science Fiction Thriller,English,Canada United States of America,,,2005.0
protocols of zion,Marc Levin,HBO/Cinemax Documentary,Marc Levin,Alan Levin,unknown,95.0,Documentary,English,United States of America,,,2005.0
living 'til the end,Amanda Goodwin,unknown,Sean Maher,Jaime Ray Newman,Janet Carroll,87.0,Drama Romance,English,United States of America,,,2005.0
shopgirl,Anand Tucker,Epsilon Motion Pictures Hyde Park Films Shopgirl Touchstone Pictures,Steve Martin,Claire Danes,Jason Schwartzman,104.0,Comedy Drama Romance,English Polski,United States of America,10284523.0,11588205.0,2005.0
kids in america,Josh Stolberg,Kids in America LLC,Gregory Smith,Stephanie Sherrin,Caitlin Wachs,91.0,Comedy Drama,English,United States of America,,,2005.0
where the truth lies,Atom Egoyan,Serendipity Point Films,Kevin Bacon,Colin Firth,Alison Lohman,107.0,Drama Mystery Thriller,English,United States of America,25000000.0,3500000.0,2005.0
barely legal,David M. Evans,Motion Picture Corporation of America (MPCA) International West Pictures (IWP) Original Voices Inc. Talent Network Media GmbH Coproducción Alemania-USA,Erik von Detten,Vince Vieluf,Sarah-Jane Potts,90.0,Comedy,English,Germany United States of America,,,2003.0
emmanuel's gift,Lisa Lax Nancy Stern,Lookalike Productions LLC,Oprah Winfrey,Robin Williams,unknown,80.0,Documentary,English,United States of America,,23578.0,2005.0
stay,Marc Forster,Regency Enterprises Epsilon Motion Pictures New Regency Pictures,Ewan McGregor,Ryan Gosling,Naomi Watts,99.0,Mystery Thriller Drama,English,United States of America,50000000.0,8342132.0,2005.0
confess,Stefan C. Schaefer,Cicala Filmworks Centrifugal Films,Eugene Byrd,Ali Larter,Melissa Leo,90.0,Action Drama Thriller,English,unknown,,,2005.0
the legend of zorro,Martin Campbell,Amblin Entertainment Columbia Pictures Corporation,Antonio Banderas,Catherine Zeta-Jones,Adrián Alonso Barona,129.0,Action Adventure,English Italiano Español,Mexico United States of America,75000000.0,142400065.0,2005.0
god's sandbox,Doron Eran,Open Doors Films,Razia Israeli,Meital Dohan,Amos Lavi,86.0,Romance Drama,العربية עִבְרִית,Israel,,,2002.0
new york doll,Greg Whiteley,unknown,Arthur Kane,Nina Antonia,Clem Burke,75.0,Documentary Music,English,United States of America,,,2005.0
the weather man,Gore Verbinski,Paramount Pictures Escape Artists Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,Nicolas Cage,Michael Caine,Hope Davis,101.0,Comedy Drama,Český English,Germany United States of America,20000000.0,12482775.0,2005.0
saw ii,Darren Lynn Bousman,Lions Gate Films Got Films Twisted Pictures Evolution Entertainment Saw 2 Productions,Tobin Bell,Shawnee Smith,Donnie Wahlberg,92.0,Horror,English,United States of America,4000000.0,152925093.0,2005.0
prime,Ben Younger,Universal Pictures Team Todd Prime Film Productions LLC Younger Than You,Uma Thurman,Bryan Greenberg,Meryl Streep,102.0,Comedy Drama Romance,English,United States of America,22000000.0,67900000.0,2005.0
one wonderful sunday,Akira Kurosawa,Toho Company,Isao Numasaki,Chieko Nakakita,Atsushi Watanabe,108.0,Drama Comedy Romance,日本語,Japan,,,1947.0
will success spoil rock hunter?,Frank Tashlin,Twentieth Century Fox Film Corporation,Tony Randall,Jayne Mansfield,Joan Blondell,93.0,Comedy Drama Romance,English,United States of America,,,1957.0
don't move,Sergio Castellitto,Cineritmo Alquimia Cinema Cattleya,Sergio Castellitto,Claudia Gerini,Penélope Cruz,125.0,Drama Romance,Italiano,Italy,,11837022.0,2004.0
"race for your life, charlie brown",Phil Roman Bill Melendez,Paramount Pictures,Duncan Watson,Greg Felton,Stuart Brotman,76.0,Animation,English,United States of America,,3223888.0,1977.0
jerusalem,Bille August,Det Danske Filminstitut Sveriges Television (SVT),Maria Bonnevie,Ulf Friberg,Pernilla August,168.0,Drama,svenska English Pусский,Denmark Norway Sweden,,,1996.0
"a genius, two friends, and an idiot",Damiano Damiani,Rafran Cinematografica AMLF Rialto Film Preben-Philipsen,Terence Hill,Miou-Miou,Robert Charlebois,117.0,Comedy Western,Italiano,Italy,,,1975.0
teorema,Pier Paolo Pasolini,Euro International Film (EIA) Aetos Produzioni Cinematografiche,Terence Stamp,Silvana Mangano,Massimo Girotti,98.0,Mystery Drama,Italiano,Italy,,,1968.0
little fish,Rowan Woods,Porchlight Films Australian Film Finance Corporation (AFFC) Mullis Capital Independent,Cate Blanchett,Sam Neill,Hugo Weaving,114.0,Drama Crime,English Tiếng Việt,Australia,,39053.0,2005.0
american pie presents: band camp,Steve Rash,Rogue Pictures,Eugene Levy,Tad Hilgenbrink,Arielle Kebbel,94.0,Comedy,English,United States of America,10000000.0,,2005.0
champion,Mark Robson,Stanley Kramer Productions Screen Plays,Kirk Douglas,Marilyn Maxwell,Arthur Kennedy,99.0,Drama,English,United States of America,600.0,2500000.0,1949.0
requiem for a vampire,Jean Rollin,Les Films ABC,Marie-Pierre Castel,Mireille Dargent,Philippe Gasté,87.0,Horror,Français,France,,,1971.0
life is a miracle,Emir Kusturica,Les Films Alain Sarde StudioCanal Rasta Film Rasta Films,Slavko Štimac,Nataša Tapušković,Vesna Trivalić,155.0,Romance Drama Comedy,English Deutsch Magyar Srpski,Serbia France Italy,8000000.0,,2004.0
tarzan the ape man,W.S. Van Dyke,Metro-Goldwyn-Mayer (MGM),Johnny Weissmuller,Maureen O'Sullivan,Neil Hamilton,100.0,Action Adventure,English,United States of America,652675.0,,1932.0
tarzan and his mate,Cedric Gibbons,Metro-Goldwyn-Mayer (MGM),Johnny Weissmuller,Maureen O'Sullivan,Neil Hamilton,100.0,Drama Adventure Action,English,United States of America,95.0,,1934.0
midnight lace,David Miller,Arwin Productions Universal International Pictures (UI),Doris Day,Rex Harrison,John Gavin,110.0,Thriller,English,United States of America,,7400000.0,1960.0
empire of the wolves,Chris Nahon,Gaumont TF1 Films Production Canal+ Kairos,Jean Reno,Arly Jover,Jocelyn Quivrin,128.0,Action,Français,France,24000000.0,11875866.0,2005.0
the great yokai war,Takashi Miike,Kadokawa Eiga K.K.,Ryunosuke Kamiki,Hiroyuki Miyasako,Chiaki Kuriyama,124.0,Comedy Fantasy Action,日本語,Japan,12148397.0,15787492.0,2005.0
the swindle,Federico Fellini,Titanus Société Générale de Cinématographie (S.G.C.),Broderick Crawford,Giulietta Masina,Franco Fabrizi,91.0,Comedy Drama,Italiano,Italy France,,,1955.0
mahogany,Berry Gordy Tony Richardson,Paramount Motown Productions Nikor Productions,Diana Ross,Billy Dee Williams,Anthony Perkins,109.0,Drama Romance,English,United States of America,,,1975.0
angels in fast motion,Ole Christian Madsen,Nimbus Film Productions,Signe Egholm Olsen,Claus Riis Østergaard,Thure Lindhardt,125.0,Crime Drama,Dansk,Denmark,,,2005.0
manderlay,Lars von Trier,Zentropa Entertainments Danmarks Radio (DR) Arte Memfis Film Isabella Films BV Degeto Film Ognon Pictures Sveriges Television (SVT) Canal+ Yleisradio (YLE) Arte France Cinéma Westdeutscher Rundfunk (WDR) Alan Young Pictures Nederlandse Programma Stichting (NPS) Canal+ Television AB Film i Väst Invicta Capital Edith Film Oy Pain Unlimited GmbH Filmproduktion Sigma Films Manderlay,Bryce Dallas Howard,Isaach De Bankolé,Danny Glover,139.0,Drama,English,Denmark France Germany Italy Netherlands Sweden United Kingdom,14200000.0,674918.0,2005.0
week-end in havana,Walter Lang,Twentieth Century Fox Film Corporation,Alice Faye,Carmen Miranda,John Payne,81.0,Comedy Romance Music,English,United States of America,,,1941.0
nine lives,Rodrigo García,Fundamental Films EuropaCorp,Jason Isaacs,Robin Wright,Amy Brenneman,115.0,Drama Romance,English,United States of America,30000000.0,57814445.0,2005.0
south central,Stephen Milburn Anderson,Enchantment Films Inc. Ixtlan Monument Pictures,Glenn Plummer,Byron Minns,Lexie Bigham,99.0,Crime Drama,English,United States of America,4000000.0,,1992.0
damnation alley,Jack Smight,Twentieth Century Fox Film Corporation,Jan-Michael Vincent,George Peppard,Dominique Sanda,91.0,Action Adventure Science Fiction,Español English,United States of America,17000000.0,8720000.0,1977.0
the bridges at toko-ri,Mark Robson,Perlberg-Seaton Productions,William Holden,Grace Kelly,Fredric March,102.0,Action Drama War Romance,English,United States of America,,,1954.0
love on the run,François Truffaut,Les Films du Carrosse,Jean-Pierre Léaud,Marie-France Pisier,Claude Jade,89.0,Comedy Drama Romance,Français,France,,,1979.0
duck season,Fernando Eimbcke,Cine Pantera Lul%C3%BA Titan Talent & Entertainment,Daniel Miranda,Diego Cataño,Danny Perea,90.0,Drama Comedy Foreign,Español,Mexico,,,2004.0
aprile,Nanni Moretti,Bac Films Canal+ Sacher Film RAI - Radiotelevisione Italiana,Nanni Moretti,Silvio Orlando,Silvia Nono,78.0,Comedy,Italiano,Italy,,,1998.0
the adventures of prince achmed,Carl Koch Lotte Reiniger,Comenius-Film GmbH,Dana Dempsey,unknown,unknown,65.0,Drama Animation Adventure Fantasy,unknown,Germany,,,1926.0
the gore gore girls,Herschell Gordon Lewis,Lewis Motion Picture Enterprisee,Frank Kress,Amy Farrell,Hedda Lubin,81.0,Comedy Horror Mystery,English,United States of America,63500.0,,1972.0
revolver,Guy Ritchie,Destination Films Isle of Man Film Revolver Pictures Co. Toff Guy Films Canal+ EuropaCorp,Jason Statham,Ray Liotta,Vincent Pastore,115.0,Drama Thriller Crime Mystery,English,France United Kingdom,27000000.0,7164778.0,2005.0
wild zero,Tetsuro Takeuchi,Dragon Pictures GAGA Takeuchi Entertainment,Guitar Wolf,Bass Wolf,Drum Wolf,98.0,Horror,English 日本語,Japan,,,1999.0
everything put together,Marc Forster,Furst Films,Radha Mitchell,Megan Mullally,Catherine Lloyd Burns,87.0,Drama,English,United States of America,500000.0,2823.0,2001.0
jarhead,Sam Mendes,Universal Pictures Neal Street Productions Red Wagon Entertainment Motion Picture KAPPA Produktionsgesellschaft,Jamie Foxx,Jake Gyllenhaal,Scott MacDonald,125.0,Drama War,English Español العربية Latin,Germany United States of America,72000000.0,96889998.0,2005.0
siblings,David Weaver,"Canadian Film Centre (CFC) Step-Films Inc. Feature Film Project, The",Alex Campbell,Paul Soles,Andrew Chalmers,85.0,Comedy,English,Canada,500000.0,,2004.0
ushpizin,Giddi Dar,unknown,Shuli Rand,Michal Bat-Sheva Rand,Shaul Mizrahi,90.0,Comedy Drama,עִבְרִית ,Israel,,,2004.0
chicken little,Mark Dindal,Walt Disney Pictures Walt Disney Feature Animation,Zach Braff,Joan Cusack,Dan Molina,81.0,Animation Family Comedy,English,United States of America,150000000.0,314432665.0,2005.0
romance & cigarettes,John Turturro,United Artists,James Gandolfini,Susan Sarandon,Kate Winslet,105.0,Comedy Music Romance,English Pусский,United States of America,,2945242.0,2005.0
to the other side,Gustavo Loza,unknown,Carmen Maura,Mamoru Miyano,Yui Ogura,90.0,Drama Family,Español,Mexico,,,2004.0
dead man's shoes,Shane Meadows,EM Media Big Arty Productions Film4 Warp Films,Paddy Considine,Gary Stretch,Toby Kebbell,90.0,Drama Thriller Crime,English,United Kingdom,,,2004.0
joyeux noël,Christian Carion,Senator Film Produktion Media Pro Pictures TF1 Films Production Nord-Ouest Productions The Bureau Artémis Productions Les Productions de la Guéville,Diane Kruger,Natalie Dessay,Benno Fürmann,116.0,Romance Drama History War Music,English Français Deutsch Latin,Belgium France Germany Japan Norway Romania United Kingdom United States of America,22000000.0,17709155.0,2005.0
count dracula,Jesús Franco,Fénix Cooperativa Cinematográfica Corona Filmproduktion Filmar Compagnia Cinematografica Towers of London,Christopher Lee,Klaus Kinski,Herbert Lom,98.0,Horror,Français Deutsch,Germany Italy Liechtenstein Spain,,,1970.0
the brides of dracula,Terence Fisher,Hammer Film Productions Hotspur Film Productions Ltd.,Peter Cushing,Martita Hunt,Yvonne Monlaur,85.0,Horror,English,United Kingdom,,,1960.0
the stratton story,Sam Wood,Metro-Goldwyn-Mayer (MGM),James Stewart,June Allyson,Frank Morgan,106.0,Drama,English Español,United States of America,,,1949.0
the house that dripped blood,Peter Duffell,Amicus Productions,Christopher Lee,Peter Cushing,Nyree Dawn Porter,102.0,Horror Mystery,English Italiano,United Kingdom,,,1971.0
night of the big heat,Terence Fisher,Planet Film Productions,Christopher Lee,Patrick Allen,Peter Cushing,94.0,Science Fiction Horror Thriller Mystery,English,United Kingdom,,,1967.0
the gorgon,Terence Fisher,Hammer Film Productions,Christopher Lee,Peter Cushing,Barbara Shelley,83.0,Horror Fantasy,English,United Kingdom,,,1964.0
night of the lepus,William F. Claxton,Metro-Goldwyn-Mayer (MGM) A.C. Lyles Productions,Stuart Whitman,Janet Leigh,Rory Calhoun,88.0,Horror Science Fiction,English,United States of America,,,1972.0
the match factory girl,Aki Kaurismäki,Svenska Filminstitutet Villealfa Filmproduction Oy Finnkino Oy Esselte Video,Kati Outinen,Elina Salo,Esko Nikkari,66.0,Drama Comedy,suomi,Finland Sweden,474700.0,,1990.0
zombie and the ghost train,Mika Kaurismäki,Villealfa Filmproduction Oy Asya Film Marianna Films,Silu Seppälä,Marjo Leinonen,Matti Pellonpää,88.0,Music Drama Comedy,Türkçe suomi English,Finland,485000.0,,1991.0
