title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
they wait,Ernie Barbarash,Brightlight Pictures Inc. TVA Films,Jaime King,Terry Chen,Cheng Pei-Pei,89.0,Horror Mystery Thriller,English,Canada,,,2007.0
the rebel,Charlie Nguyễn,Associated British Picture Corporation,Veronica Ngo,Dustin Nguyen,Thang Nguyen,103.0,Action Drama Foreign,Français Tiếng Việt,United Kingdom,1500000.0,,2007.0
everlasting moments,Jan Troell,Blind Spot Pictures Filmpool Nord Final Cut Productions GötaFilm Motlys Schneider & Groos SVT Film i Skåne Sandrew Metronome Sverige,Maria Heiskanen,Mikael Persbrandt,Jesper Christensen,131.0,Drama,suomi svenska,Sweden,70000000.0,,2008.0
expecting love,Lukasz Karwowski,Grupa Filmowa CrossCut Films,Joshua Leonard,Agnieszka Grochowska,Mikolaj Grabowski,110.0,Romance Comedy Drama,Polski,Poland,3.0,,2008.0
attack force,Michael Keusch,Steamroller Productions Castel Film Focal Point Productions Sony Pictures Home Entertainment,Steven Seagal,Danny Webb,Andrew Bicknell,94.0,Action Thriller,Český English,United Kingdom United States of America Romania,,,2006.0
shadow man,Michael Keusch,Castel Film Romania Clubdeal Steamroller Productions Sony Pictures Home Entertainment,Steven Seagal,Imelda Staunton,Garrick Hagon,91.0,Action Adventure Thriller,English,Romania United Kingdom United States of America,,,2006.0
playing for keeps,Bob Weinstein Harvey Weinstein,Miramax Films,Daniel Jordano,Matthew Penn,Leon W. Grant,102.0,Comedy Family,English,United States of America,35000000.0,290245.0,1986.0
rock-a-doodle,Gary Goldman Don Bluth,Goldcrest Films International Sullivan Bluth Studios The Samuel Goldwyn Company,Glen Campbell,Eddie Deezen,Toby Scott Ganger,77.0,Comedy Family Animation Fantasy Music,English,Ireland United Kingdom United States of America,18000000.0,11657385.0,1991.0
tokyo.sora,Hiroshi Ishikawa,Toho Film (Eiga) Co. Ltd.,Yuka Itaya,Haruka Igawa,Manami Honjô,127.0,Drama,日本語,Japan,,,2002.0
dead silent,Roger Cardinal,The Movie Network Blackwatch Communications Libra Pictures,Rob Lowe,Catherine Mary Stewart,Arlen Aguayo-Stewart,95.0,Thriller,English,Canada United States of America,,,1999.0
dr. horrible's sing-along blog,Joss Whedon,EasyAction,Neil Patrick Harris,Nathan Fillion,Felicia Day,42.0,Adventure Action Comedy Science Fiction Music,English,United States of America,200000.0,3.0,2008.0
today you die,Don E. FauntLeRoy,Millennium Media Equity Pictures Medienfonds GmbH & Co. KG II Kill Master Productions Inc. Luminocity Productions EFO Films Emmett/Furla Films,Steven Seagal,Anthony 'Treach' Criss,Mari Morrow,92.0,Action Adventure Thriller,English,United States of America,,,2005.0
the cottage,Paul Andrew Williams,Isle of Man Film UK Film Council Screen Yorkshire Steel Mill Pictures,Andy Serkis,Reece Shearsmith,Jennifer Ellison,92.0,Horror Comedy Crime Thriller,English Français Polski,United Kingdom,,,2008.0
two men in manhattan,Jean-Pierre Melville,Belfort Films Alter Films,Pierre Grasset,Christiane Eudes,Ginger Hall,84.0,Crime Drama Mystery Thriller,English Français,France,,,1959.0
fanny,Marc Allégret,Les Films Marcel Pagnol,Raimu,Pierre Fresnay,Orane Demazis,140.0,Comedy Drama,Français,France,,,1932.0
out at the wedding,Lee Friedlander,unknown,Jerry Banks,Jamie Blake,Mystro Clark,96.0,Romance,English,unknown,,,2007.0
born to the west,Charles Barton,Paramount Pictures,John Wayne,Marsha Hunt,Johnny Mack Brown,59.0,Romance Western,English,United States of America,,,1937.0
the hasty heart,Vincent Sherman,Warner Bros.,Ronald Reagan,Patricia Neal,Richard Todd,102.0,Drama Romance War,English,United States of America,,,1949.0
the quick and the dead,Robert Day,HBO Joseph Cates Productions,Sam Elliott,Kate Capshaw,Tom Conti,90.0,Action Drama Western,English,United States of America,35000000.0,47000000.0,1987.0
joshua tree,Vic Armstrong,Stone Group Pictures Epico Productions Horned Toad Productions,Dolph Lundgren,Kristian Alfonso,George Segal,106.0,Action Thriller,English Français,United States of America,9000000.0,,1993.0
day of the dead,Steve Miner,Taurus Entertainment Company Millennium Films Emmett/Furla Films Nu Image Entertainment GmbH D.O.D. Productions,Mena Suvari,Nick Cannon,Michael Welch,86.0,Horror Action Thriller,English,United States of America,18000000.0,34000000.0,2008.0
"i love you, man",John Hamburg,The Montecito Picture Company De Line Pictures Bernard Gayle Productions,Paul Rudd,Jason Segel,Rashida Jones,105.0,Comedy,English,United States of America,41000000.0,91636986.0,2009.0
the big steal,Don Siegel,RKO Radio Pictures,Robert Mitchum,Jane Greer,William Bendix,71.0,Romance Drama Thriller Crime,English Español,United States of America,,,1949.0
billy budd,Peter Ustinov,Anglo Allied,Terence Stamp,Robert Ryan,Peter Ustinov,119.0,Drama Action,English,United Kingdom,22160664.0,,1962.0
night has a thousand eyes,John Farrow,Paramount Pictures,Edward G. Robinson,Gail Russell,John Lund,81.0,Drama Thriller,English,United States of America,,,1948.0
live free or die,Andy Robin Gregg Kavet,Dune Entertainment Cheyenne Enterprises Wintergreen Productions 20th Century Fox Ingenious Media,Aaron Stanford,Paul Schneider,Michael Rapaport,89.0,Action Comedy Crime,English,United Kingdom United States of America,110000000.0,383531464.0,2006.0
blonde venus,Josef von Sternberg,Paramount Pictures,Marlene Dietrich,Herbert Marshall,Cary Grant,93.0,Drama,English Français Deutsch,United States of America,,,1932.0
dance of the dead,Gregg Bishop,Compound B,Jared Kusnitz,Greyson Chadwick,Chandler Darby,87.0,Comedy Horror,English,United States of America,,,2008.0
the haunting in connecticut,Peter Cornwell,Lionsgate Gold Circle Films Integrated Films,Virginia Madsen,Kyle Gallner,Martin Donovan,102.0,Thriller Horror,Český English,United States of America,10000000.0,77527732.0,2009.0
the little engine that could,Dave Edwards,Dave Edwards Studio,Kath Soucie,Frank Welker,B.J. Ward,30.0,Action Adventure Family,English,United Kingdom,,,1991.0
duplicity,Tony Gilroy,Universal Pictures Laura Bickford Productions Relativity Media Medienproduktion Poseidon Filmgesellschaft,Clive Owen,Julia Roberts,Paul Giamatti,125.0,Romance Comedy Crime,English Deutsch Pусский Español,Germany United States of America,78146652.0,60000000.0,2009.0
knowing,Alex Proyas,Summit Entertainment Mystery Clock Cinema Escape Artists Goldcrest Pictures Kaplan/Perrone Entertainment Wintergreen Productions,Nicolas Cage,Rose Byrne,Chandler Canterbury,121.0,Action Adventure Drama Mystery Science Fiction Thriller,English,United Kingdom United States of America Australia,50000000.0,155446362.0,2009.0
sugar,Ryan Fleck Anna Boden,Sony Pictures Classics Serie 23 Productions,Algenis Perez Soto,Rayniel Rufino,André Holland,120.0,Drama,English Español,Dominican Republic United States of America,,,2009.0
young thugs: nostalgia,Takashi Miike,unknown,Naoto Takenaka,Saki Takaoka,Yuki Nagata,94.0,Drama Action Comedy Foreign,日本語,Japan,,,1998.0
ong bak 2,Tony Jaa Panna Rittikrai,Iyara Films,Tony Jaa,Sarunyu Wongkrachang,Sorapong Chatree,98.0,Adventure Action Thriller,Český 普通话 Pусский ภาษาไทย,Thailand,8500000.0,8936663.0,2008.0
the girl with the dragon tattoo,Niels Arden Oplev,Det Danske Filminstitut Nordisk Film Sveriges Television (SVT) Zweites Deutsches Fernsehen (ZDF) Nordisk Film & TV Fond Yellow Bird Films Film i Väst Svenska Filminstitutet (SFI) Filmpool Stockholm Mälardalen Spiltan Underhållning,Michael Nyqvist,Noomi Rapace,Lena Endre,152.0,Drama Thriller Crime Mystery,svenska English,Denmark Germany Sweden,13000000.0,104345682.0,2009.0
bloodbath at the house of death,Ray Cameron,Wildwood Productions,Kenny Everett,Pamela Stephenson,Vincent Price,91.0,Comedy Horror,English,United Kingdom,2541891.0,,1984.0
sunshine cleaning,Christine Jeffs,Back Lot Pictures Overture Films Big Beach Films,Amy Adams,Emily Blunt,Alan Arkin,102.0,Comedy Drama,English Español,United States of America,5000000.0,16174377.0,2008.0
kung fu panda: secrets of the furious five,Raman Hui,DreamWorks Animation,Jack Black,Dustin Hoffman,David Cross,25.0,Animation Comedy Family,English,United States of America,,,2008.0
hangman's knot,Roy Huggins,Columbia Pictures Corporation,Randolph Scott,Donna Reed,Lee Marvin,81.0,Action Western,English,United States of America,,,1952.0
immortal sergeant,John M. Stahl,Twentieth Century Fox Film Corporation,Henry Fonda,Maureen O'Hara,Thomas Mitchell,91.0,War Drama,English,United States of America,,,1943.0
nigdy w życiu!,Ryszard Zatorski,Agencja Produkcji Filmowej TVN MTL Maxfilm ITI Film Studio,Danuta Stenka,Artur Żmijewski,Joanna Jabłczyńska,100.0,Comedy,Polski,Poland,,,2004.0
submerged,Anthony Hickox,Millennium Films Euroimage EOOD Emmett Furla Oasis Films (EFO Films) Luminosity Media,Steven Seagal,Christine Adams,William Hope,96.0,Action,English,Bulgaria United States of America United Kingdom,15000000.0,,2005.0
stacy: attack of the schoolgirl zombies,Naoyuki Tomomatsu,unknown,Norman England,Tomoka Hayashi,Yukijiro Hotaru,79.0,Horror Comedy,日本語,Japan,,,2001.0
insanitarium,Jeff Buhler,unknown,Jesse Metcalfe,Kiele Sanchez,Peter Stormare,89.0,Horror Thriller,English,United States of America,,,2008.0
illegal,Lewis Allen,Warner Bros.,Edward G. Robinson,Nina Foch,Hugh Marlowe,88.0,Crime Drama,English,United States of America,,,1955.0
echelon conspiracy,Greg Marcks,Dark Castle Entertainment Zinc Entertainment Inc. Mobicom Entertainment,Shane West,Edward Burns,Ving Rhames,105.0,Action Crime Mystery,English Pусский,United States of America,,500154.0,2009.0
jasminum,Jan Jakub Kolski,MS Films,Dariusz Juzyszyn,Krzysztof Pieczyński,Grzegorz Damięcki,103.0,Comedy Romance,Polski,Poland,,,2006.0
after sex,Eric Amadio,NALA Films Supino Pictures,Mila Kunis,Dave Franco,Jose Pablo Cantillo,78.0,Comedy,English,United States of America,825000.0,,2007.0
the third part of the night,Andrzej Żuławski,Polski State Film,Leszek Teleszynski,Malgorzata Braunek,Jan Nowicki,105.0,Drama Horror War,Polski,Poland,,,1971.0
13b: fear has a new address,Vikram Kumar,Reliance Big Pictures,Madhavan,Neetu Chandra,Murali Sharma,137.0,Drama Mystery Horror Thriller,हिन्दी,India,,,2009.0
monsters vs aliens,Conrad Vernon Rob Letterman,DreamWorks Animation,Seth Rogen,Reese Witherspoon,Hugh Laurie,94.0,Animation Family Adventure Science Fiction,English,United States of America,175000000.0,381509870.0,2009.0
boarding gate,Olivier Assayas,Margo Films Canal+ TPS Star October Pictures,Asia Argento,Michael Madsen,Kelly Lin,106.0,Drama Thriller,广州话 / 廣州話 English Français,France,,,2007.0
california dreamin',Cristian Nemescu,Mediapro Studios,Armand Assante,Răzvan Vasilescu,Jamie Elman,155.0,Drama Foreign,English Italiano Română Español,Romania,1600000.0,,2007.0
counter investigation,Franck Mancuso,Pathé Renn Productions,Jean Dujardin,Laurent Lucas,Agnès Blanchot,85.0,Thriller,Français,France,,8029345.0,2007.0
sita sings the blues,Nina Paley,Nina Paley,Reena Shah,Debargo Sanyal,Annette Hanshaw,82.0,Animation Drama Music Romance,English,United States of America,290000.0,,2008.0
naked fear,Thom Eberhardt,HDNM Entertainment R. Sanders D.,Joe Mantegna,Danielle De Luca,Evan Adrian,104.0,Horror Thriller,English,United States of America,,,2007.0
chaos,David DeFalco,Dominion Entertainment,Kevin Gage,Sage Stallone,Kelly K.C. Quann,74.0,Action Horror Thriller,English,United States of America,30000000.0,7000000.0,2005.0
three on a match,Mervyn LeRoy,First National Pictures,Joan Blondell,Ann Dvorak,Bette Davis,63.0,Crime Drama,English,United States of America,444000.0,,1932.0
kogel-mogel,Roman Zaluski,"Zespól Filmowy ""Oko""",Grażyna Błęcka-Kolska,Ewa Kasprzyk,Zdzisław Wardejn,105.0,Comedy,Polski,Poland,,,1988.0
land of silence and darkness,Werner Herzog,Werner Herzog Filmproduktion,Fini Straubinger,Heinrich Fleischmann,Vladimir Kokol,85.0,Documentary Foreign,Deutsch,Germany,,,1971.0
the baader meinhof complex,Uli Edel,Nouvelles Éditions de Films (NEF) Degeto Film Constantin Film Produktion Westdeutscher Rundfunk (WDR) Norddeutscher Rundfunk (NDR) Bayerischer Rundfunk (BR) Dune Films G.T. Film Production,Martina Gedeck,Moritz Bleibtreu,Johanna Wokalek,150.0,Action Crime Drama History Thriller,English Français Deutsch svenska,Czech Republic France Germany,27000000.0,26937355.0,2008.0
big stan,Rob Schneider,Crystal Sky Pictures Silver Nitrate From Out of Nowhere Productions Chicago Entertainment Partners Big Stan Productions,Rob Schneider,David Carradine,Jennifer Morrison,105.0,Comedy,English,United States of America,7500000.0,8742330.0,2007.0
dating the enemy,Megan Simpson Huberman,unknown,Guy Pearce,Claudia Karvan,Matt Day,97.0,Comedy,English,Australia,,,1996.0
blue steel,Robert N. Bradbury,Lightning Pictures Precision Films Mack-Taylor Productions Pressman Film MGM United Artists,John Wayne,Eleanor Hunt,George 'Gabby' Hayes,59.0,Action Western,English,United States of America,,8217997.0,1934.0
we live in public,Ondi Timoner,Interloper Films,Josh Harris,unknown,unknown,90.0,Documentary,English,United States of America,,,2009.0
strictly sexual,Joel Viertel,DKZ Films Hyphenate Films Kambam-Ramnath-Weston Productions Strictly Xmd Productions,Amber Benson,Johann Urb,Kristen Kerr,100.0,Drama Comedy Romance,English,United States of America,,,2008.0
nothing but the truth,Rod Lurie,Battleplan Productions Yari Film Group,Kate Beckinsale,Matt Dillon,Angela Bassett,108.0,Drama Thriller,English,United States of America,11500000.0,186702.0,2008.0
the square,Nash Edgerton,New South Wales Film & Television Office Australian Film Finance Corporation (AFFC) Blue-Tongue Films Igloo Films Film Depot Pty. Ltd.,David Roberts,Claire van der Boom,Joel Edgerton,105.0,Crime Drama Thriller,English,Australia,,9494535.0,2008.0
the gray man,Scott L. Flynn,AGBO Roth-Kirschenbaum Films,Patrick Bauchau,Jack Conley,John Aylward,97.0,Crime Drama Mystery Thriller,Magyar English,United States of America,200000000.0,454023.0,2007.0
anvil! the story of anvil,Sacha Gervasi,Zootrope Films,Steve 'Lips' Kudlow,Robb Reiner,Kevin Goocher,90.0,Documentary Music,English,Canada United States of America,,,2008.0
border incident,Anthony Mann,Metro-Goldwyn-Mayer (MGM),Ricardo Montalban,George Murphy,Howard Da Silva,94.0,Crime Drama Thriller,English Español,United States of America,,,1949.0
star of midnight,Stephen Roberts,RKO Radio Pictures,William Powell,Ginger Rogers,Paul Kelly,90.0,Romance Comedy Mystery,English,United States of America,280.0,831.0,1935.0
observe and report,Jody Hill,Legendary Pictures De Line Pictures,Seth Rogen,Anna Faris,Michael Peña,86.0,Comedy Crime Drama,English,United States of America,,24007324.0,2009.0
private lives,Sidney Franklin,Metro-Goldwyn-Mayer (MGM),Norma Shearer,Robert Montgomery,Reginald Denny,84.0,Comedy,English,United States of America,,,1931.0
too many girls,George Abbott,RKO Radio Pictures,Lucille Ball,Richard Carlson,Ann Miller,85.0,Comedy Music,English,United States of America,,,1940.0
union station,Rudolph Maté,Paramount Pictures,William Holden,Nancy Olson,Barry Fitzgerald,81.0,Drama Thriller Crime,English,United States of America,,,1950.0
adventureland,Greg Mottola,Miramax Films Sidney Kimmel Entertainment This Is That Productions,Jesse Eisenberg,Kristen Stewart,Martin Starr,107.0,Comedy,English,United States of America,9500000.0,17164377.0,2009.0
with fire and sword,Jerzy Hoffman,Agencja Produkcji Filmowej Okocimskie Zaklady Piwowarskie S.A. Kredyt Bank PBI S.A.,Izabella Scorupco,Aleksandr Domogarov,Michal Zebrowski,175.0,Adventure Crime Drama History,Türkçe Polski  Український,Poland,,,1999.0
scenes of a sexual nature,Ed Blum,Tin Pan Films The Mob Film Company,Holly Aird,Eileen Atkins,Hugh Bonneville,91.0,Comedy Drama Romance,English,United Kingdom,,429931.0,2006.0
the cake eaters,Mary Stuart Masterson,The 7th Floor,Kristen Stewart,Aaron Stanford,Bruce Dern,86.0,Drama Romance,English,United States of America,,7820.0,2007.0
confessions of a shopaholic,P.J. Hogan,Jerry Bruckheimer Films Touchstone Pictures,Isla Fisher,Hugh Dancy,Krysten Ritter,104.0,Comedy Romance,English suomi,United States of America,40000000.0,108332743.0,2009.0
the black balloon,Elissa Down,Black Balloon Productions,Toni Collette,Rhys Wakefield,Luke Ford,97.0,Drama,English,Australia,5000000.0,5000000.0,2008.0
the butterfly effect 3: revelations,Seth Grossman,FilmEngine After Dark Films BenderSpink,Chris Carmack,Rachel Miner,Melissa Jones,90.0,Science Fiction Thriller Drama Crime,English,United States of America,,,2009.0
revanche,Götz Spielmann,Prisma Film Spielmannfilm,Johannes Krisch,Irina Potapenko,Michael-Joachim Heiss,121.0,Crime Drama Romance,Deutsch Pусский,Austria,,,2008.0
one kill,Christopher Menaul,CBS Productions,Anne Heche,Sam Shepard,Eric Stoltz,96.0,Drama TV Movie Crime,English,United States of America,,,2000.0
killer force,Val Guest,Houtsnede Maatschappij N.V. Kilarney Michelangelo,Telly Savalas,Peter Fonda,Hugh O'Brian,102.0,Action Thriller,English,Ireland United States of America Switzerland,,,1976.0
cheeky,Tinto Brass,Lion Pictures,Yuliya Mayarchuk,Jarno Berardi,Francesca Nunzi,89.0,Comedy Drama Romance,English Italiano,United Kingdom Italy,,,2000.0
the lucky ones,Neil Burger,unknown,Tim Robbins,Rachel McAdams,Michael Peña,113.0,Comedy Drama History,English,United States of America,,,2008.0
ystäväni henry,Auli Mantila,MMM Film Zimmermann & Co. Aamu Film Company,Ninni Ahlroth,Aleksi Rantanen,Hellen Willberg,93.0,Drama,Finnish,Finland Germany,,,2004.0
the body,Tomasz Konecki Andrzej Saramonowicz,Helkon Media Avalanche Films Compass Productions Diamant Cohen Productions,Rafal Królikowski,Emilia Krakowska,Piotr Adamczyk,95.0,Comedy,Polski,Poland,,,2003.0
the land of happiness,Markku Pölönen,Dada-Filmi Oy,Katariina Kaitue,Pertti Koivula,Anja Pohjola,0.0,Drama,suomi,South Korea,400000.0,,1993.0
dragonball evolution,James Wong,Ingenious Film Partners Twentieth Century Fox Film Corporation Dune Entertainment Star Overseas Dune Entertainment III Big Screen Productions World Film Magic,Chow Yun-fat,Justin Chatwin,Joon Park,85.0,Action Adventure Fantasy Science Fiction Thriller,English 日本語 हिन्दी,United States of America,100000000.0,58228460.0,2009.0
flash gordon,Frederick Stephani Ray Taylor,Dino De Laurentiis Company Starling Films Universal Pictures Famous Films Productions,Buster Crabbe,Jean Rogers,Charles Middleton,245.0,Action Science Fiction,English,United States of America,35000000.0,27100000.0,1936.0
rest stop,John Shiban,Warner Home Video Flame Ventures Raw Feed Papazian-Hirsch Entertainment International,Jaimie Alexander,Joey Mendicino,Deanna Russo,80.0,Horror Thriller,English,United States of America,,,2006.0
your life in 65 minutes,María Ripoll,Alta Films Alquimia Cinema,Javier Pereira,Oriol Vila,Marc Rodríguez,100.0,Drama Romance,Español,Spain,,,2006.0
kansas raiders,Ray Enright,Universal International Pictures (UI),Audie Murphy,Brian Donlevy,Marguerite Chapman,80.0,Action Adventure War Western,English,United States of America,,,1950.0
the lonely man,Henry Levin,Paramount Pictures,Jack Palance,Anthony Perkins,Neville Brand,88.0,Action Western,English,United States of America,,,1957.0
dating games people play,Stefan Marc,unknown,Austin Peck,Leslie Bega,Stephanie Brown,95.0,Romance Comedy,English,unknown,,,2008.0
man on the flying trapeze,Clyde Bruckman W.C. Fields,Paramount,W.C. Fields,Mary Brian,Kathleen Howard,66.0,Comedy,English,United States of America,,,1935.0
porgy and bess,Otto Preminger,"Samuel Goldwyn Company, The",Sidney Poitier,Dorothy Dandridge,"Sammy Davis, Jr.",138.0,Music Drama Romance,English,United States of America,7000000.0,,1959.0
can-can,Walter Lang,Twentieth Century Fox Film Corporation,Frank Sinatra,Shirley MacLaine,Maurice Chevalier,131.0,Drama Music Romance,English Français,United States of America,,,1960.0
pekka ja pätkä lumimiehen jäljillä,Armand Lohikoski,Suomen Filmiteollisuus,Esa Pakarinen,Masa Niemi,Siiri Angerkoski,90.0,Comedy,suomi,Finland,,,1954.0
law and order,Nathan H. Juran,Universal International Pictures,Ronald Reagan,Dorothy Malone,Preston Foster,80.0,Action Western,English,United States of America,,,1953.0
the gravedancers,Mike Mendez,Code Entertainment,Dominic Purcell,Josie Maran,Clare Kramer,95.0,Horror Thriller,English,United States of America,,478535.0,2005.0
broken,Adam Mason Simon Boyes,Brand Mason,Eric Colvin,Nadja Brand,Abbey Stirling,110.0,Horror Thriller,English,United Kingdom,810000.0,,2006.0
kiler,Juliusz Machulski,Canal+Polska Studio Filmowe Zebra ITI Cinema,Cezary Pazura,Małgorzata Kożuchowska,Janusz Rewiński,104.0,Comedy Action,Polski,Poland,,,1997.0
fast & furious,Justin Lin,Universal Pictures Original Film One Race Productions Dentsu Inc. Relativity Media,Vin Diesel,Paul Walker,Michelle Rodriguez,107.0,Action Crime Drama Thriller,English,United States of America,85000000.0,363164265.0,2009.0
city girl,F.W. Murnau,Fox Film Corporation,Charles Farrell,Mary Duncan,David Torrence,90.0,Drama Romance,English,United States of America,,,1930.0
hangover square,John Brahm,Twentieth Century Fox Film Corporation,Laird Cregar,Linda Darnell,George Sanders,77.0,Crime Drama Horror Thriller,English,United States of America,1154000.0,1798500.0,1945.0
sanshiro sugata,Akira Kurosawa,Toho Film (Eiga) Co. Ltd. Toho Company,Denjirô Ôkôchi,Susumu Fujita,Yukiko Todoroki,80.0,Drama,日本語,Japan,,,1943.0
sanshiro sugata part two,Akira Kurosawa,Toho Company,Denjirô Ôkôchi,Susumu Fujita,Ryunosuke Tsukigata,83.0,History Action,日本語,Japan,,,1945.0
the exterminating angels,Jean-Claude Brisseau,TS Productions CinéCinéma Centre National de la Cinématographie (CNC) Soficinéma 2 La Sorcière Rouge,Frédéric van den Driessche,Maroussia Dubreuil,Lise Bellynck,100.0,Drama Fantasy,Français,France,,154210.0,2006.0
superstar: the karen carpenter story,Todd Haynes,Iced Tea Productions,Merrill Gruver,Michael Edwards,Melissa Brown,43.0,Drama Music,English,United States of America,,,1988.0
a force of one,Paul Aaron,American Cinema Productions,Chuck Norris,Jennifer O'Neill,Clu Gulager,90.0,Action Adventure Crime Drama Thriller,English,United States of America,3500000.0,20200000.0,1979.0
gardens of the night,Damian Harris,Shoot Productions Sobini Films Station3 Fastback Pictures La Nuit Americaine,Gillian Jacobs,John Malkovich,Ryan Simpkins,110.0,Crime Drama,English,United Kingdom United States of America,,,2008.0
in the loop,Armando Iannucci,BBC Films Aramid Entertainment Fund,Peter Capaldi,Tom Hollander,Gina McKee,106.0,Comedy,English,United Kingdom United States of America,1100000.0,6149791.0,2009.0
global metal,Sam Dunn,Banger Productions,Sam Dunn,Rafael Bittencourt,Bruce Dickinson,93.0,Documentary Music,English,Canada,,,2008.0
the end of america,Ricki Stern,unknown,David Antoon,Vincent Cannistraro,James Cullen,73.0,Documentary,English,unknown,,,2008.0
what doesn't kill you,Brian Goodman,Yari Film Group,Ethan Hawke,Mark Ruffalo,Amanda Peet,100.0,Action Crime Drama,English,United States of America,,44872.0,2008.0
linha de passe,Walter Salles Daniela Thomas,Pathé Pictures International Videofilmes Produçoes Artisticas Ltda. Double Helix Entertainment Media Rights Capital,Sandra Corveloni,Vinícius de Oliveira,Ana Luiza Garritano,108.0,Drama,Português,Brazil,,,2008.0
crime wave,André De Toth,Warner Bros.,Sterling Hayden,Gene Nelson,Phyllis Kirk,73.0,Crime,English,United States of America,,,1954.0
escape from fort bravo,John Sturges,Metro-Goldwyn-Mayer (MGM),William Holden,Eleanor Parker,John Forsythe,99.0,Action Western,English,United States of America,,,1953.0
ride lonesome,Budd Boetticher,Columbia Pictures Ranown Pictures Corp.,Randolph Scott,Karen Steele,Pernell Roberts,73.0,Action Western,English,United States of America,,,1959.0
the boat that rocked,Richard Curtis,Universal Pictures Studio Canal Working Title Films Medienproduktion Prometheus Filmgesellschaft Portobello Studios Tightrope Pictures,Tom Sturridge,Philip Seymour Hoffman,Rhys Ifans,116.0,Drama Comedy,English,Germany United Kingdom France,50000000.0,36348784.0,2009.0
the small back room,Emeric Pressburger Michael Powell,London Film Productions The Archers,David Farrar,Kathleen Byron,Jack Hawkins,106.0,War Drama Thriller,English,United Kingdom,,,1949.0
the mindscape of alan moore,Dez Vylenz,Tale Filmproduktion Shadowsnake Films,Alan Moore,Glenn Doherty,Florian Fischer,78.0,Documentary,English,United Kingdom,,,2003.0
17 again,Burr Steers,New Line Cinema Offspring Entertainment,Zac Efron,Leslie Mann,Matthew Perry,102.0,Comedy,English,United States of America,20000000.0,136267476.0,2009.0
"nana, the true key of pleasure",Dan Wolman,Cannon Group Metro-Goldwyn-Mayer (MGM),Katya Berger,Jean-Pierre Aumont,Yehuda Efroni,92.0,Drama Comedy,English,Italy,,,1983.0
"nana, the true key of pleasure",Dan Wolman,Cannon Group Metro-Goldwyn-Mayer (MGM),Katya Berger,Jean-Pierre Aumont,Yehuda Efroni,92.0,Drama Comedy,English,Italy,,,1983.0
"nana, the true key of pleasure",Dan Wolman,Cannon Group Metro-Goldwyn-Mayer (MGM),Katya Berger,Jean-Pierre Aumont,Yehuda Efroni,92.0,Drama Comedy,English,Italy,,,1983.0
"nana, the true key of pleasure",Dan Wolman,Cannon Group Metro-Goldwyn-Mayer (MGM),Katya Berger,Jean-Pierre Aumont,Yehuda Efroni,92.0,Drama Comedy,English,Italy,,,1983.0
double trouble,Enzo Barboni,Trans-Cinema TV,Terence Hill,Bud Spencer,April Clough,99.0,Action Comedy,English Português,Italy,,1600000.0,1984.0
inglourious basterds,Quentin Tarantino,Universal Pictures A Band Apart The Weinstein Company Zehnte Babelsberg Visiona Romantica,Brad Pitt,Mélanie Laurent,Christoph Waltz,153.0,Drama Action Thriller War,Deutsch English Français Italiano,Germany United States of America,70000000.0,319131050.0,2009.0
state of play,Kevin Macdonald,Universal Pictures StudioCanal Andell Entertainment Relativity Media Working Title Films,Russell Crowe,Ben Affleck,Rachel McAdams,127.0,Action,广州话 / 廣州話 English,France United Kingdom United States of America,60000000.0,87784194.0,2009.0
the lawless breed,Raoul Walsh,Universal International Pictures (UI),Rock Hudson,Julie Adams,Lee Van Cleef,83.0,Action Western,English,United States of America,,,1953.0
lust for gold,S. Sylvan Simon,Columbia Pictures,Ida Lupino,Glenn Ford,Gig Young,90.0,Action Western,English,United States of America,,,1949.0
la estrategia del caracol,Sergio Cabrera,Ministère de la Culture et de la Francophonie Ministère des Affaires Étrangères,Fausto Cabrera,Frank Ramírez,Delfina Guido,116.0,Comedy Drama,Español,Colombia France Italy,,,1993.0
strike,Sergei M. Eisenstein,Proletkult Goskino,Maksim Shtraukh,Grigori Aleksandrov,Mikhail Gomorov,89.0,Drama,Pусский,Russia,,913834.0,1925.0
the magic of méliès,Jacques Meny,unknown,Daniel Ceccaldi,unknown,unknown,131.0,Documentary,France,unknown,,,1997.0
lawless range,Robert N. Bradbury,Pace Pictures,John Wayne,Sheila Bromley,Frank McGlynn Jr.,53.0,Western,English,United States of America,,,1935.0
bab'aziz,Nacer Khemir,Les Films du Requin Zephyr Films Inforg Stúdió Farabi Cinema Foundation Pegasos Film Behnegar Hannibal Films,Parviz Shahinkhou,Maryam Hamid,Hossein Panahi,98.0,Drama,العربية فارسی,Iran Switzerland Tunisia Hungary France Germany Ukraine,,,2005.0
the damned united,Tom Hooper,BBC Films Columbia Pictures Corporation Screen Yorkshire Left Bank Pictures Screen Yorkshire Production Fund,Michael Sheen,Timothy Spall,Colm Meaney,97.0,Drama,English,United Kingdom,10000000.0,,2009.0
hank and mike,Matthiew Klinck,unknown,Thomas Michael,Paolo Mancini,Chris Klein,86.0,Comedy,English,United States of America,,,2008.0
crank: high voltage,Brian Taylor Mark Neveldine,Lakeshore Entertainment Lionsgate Radical Media,Jason Statham,Amy Smart,Dwight Yoakam,96.0,Action Thriller Crime,English,United States of America,20000000.0,34560577.0,2009.0
